country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Burnie,10,-24.076559,151.281738,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith
2014,1,6,21,0,26.4,140,0.0,22.3,0,0,0,0,0.0,990.5,15,3.8,121
2014,1,6,22,0,25.8,154,0.0,22.4,0,0,0,0,0.0,990.6,15,3.8,128
2014,1,6,23,0,25.2,171,0.0,22.5,0,0,0,0,0.0,990.4,13,3.5,132
2014,1,7,0,0,24.7,-171,0.0,22.7,0,0,0,0,0.0,990.3,11,3.1,132
2014,1,7,1,0,24.4,-153,0.0,22.7,0,0,0,0,0.0,990.2,8,2.8,128
2014,1,7,2,0,24.2,-139,0.0,22.7,0,0,0,0,0.0,990.0,3,2.6,120
2014,1,7,3,0,24.1,-129,0.0,22.7,0,0,0,0,0.0,989.9,357,2.4,111
2014,1,7,4,0,24.1,-120,1.4,22.8,0,0,0,0,0.0,990.2,351,2.2,99
2014,1,7,5,0,24.3,-114,52.8,23.1,9,0,0,9,0.0,990.8,344,2.0,87
2014,1,7,6,0,24.5,-108,77.8,23.3,46,0,0,46,0.0,991.4,336,1.9,74
2014,1,7,7,0,25.0,-104,65.0,23.7,159,0,0,159,0.0,991.7,337,1.6,61
2014,1,7,8,0,25.9,-99,54.0,24.1,301,0,0,301,0.0,991.8,348,1.3,48
2014,1,7,9,0,26.8,-95,43.0,24.6,478,0,0,478,0.0,991.8,7,1.1,34
2014,1,7,10,0,27.2,-90,46.5,24.4,502,8,8,510,0.0,991.7,40,1.1,21
2014,1,7,11,0,27.1,-69,26.0,23.7,468,296,296,763,0.0,991.5,67,1.6,8
2014,1,7,12,0,26.9,60,8.2,23.0,370,578,569,939,0.0,991.3,81,2.3,9
2014,1,7,13,0,26.6,90,22.5,22.9,515,230,224,740,0.0,991.2,85,2.8,21
2014,1,7,14,0,26.2,95,42.8,23.2,463,6,6,469,0.0,991.1,86,3.0,34
2014,1,7,15,0,25.7,99,46.2,23.7,330,3,1,332,0.0,991.1,86,3.2,48
2014,1,7,16,0,25.2,104,23.3,23.7,241,122,51,292,0.0,991.4,89,3.4,61
2014,1,7,17,0,24.8,108,17.0,23.4,129,61,25,155,0.0,991.9,93,3.5,75
2014,1,7,18,0,24.3,114,6.5,23.1,30,0,0,30,0.0,992.5,96,3.7,87
2014,1,7,19,0,24.2,120,0.0,22.9,0,0,0,0,0.0,992.9,101,4.3,99
2014,1,7,20,0,24.4,129,0.0,22.9,0,0,0,0,0.0,993.1,107,5.1,111
2014,1,7,21,0,24.5,140,0.0,22.9,0,0,0,0,0.0,993.4,111,5.9,121
2014,1,7,22,0,24.2,154,0.0,22.6,0,0,0,0,0.0,993.4,113,6.3,128
2014,1,7,23,0,23.7,171,0.0,22.1,0,0,0,0,0.0,993.1,114,6.3,132
2014,1,8,0,0,23.1,-171,0.0,21.5,0,0,0,0,0.0,992.9,115,6.2,132
2014,1,8,1,0,22.9,-154,1.0,21.2,0,0,0,0,0.0,992.7,116,6.1,128
2014,1,8,2,0,22.9,-139,35.0,21.0,0,0,0,0,0.0,992.7,116,6.0,121
2014,1,8,3,0,22.9,-129,51.9,20.8,0,0,0,0,0.0,992.7,116,5.9,111
2014,1,8,4,0,23.1,-120,49.7,20.7,1,0,0,1,0.0,993.0,116,6.0,99
2014,1,8,5,0,23.3,-114,34.4,20.6,23,0,0,23,0.0,993.6,116,6.1,87
2014,1,8,6,0,23.5,-108,67.4,20.6,30,0,0,30,0.0,994.2,116,6.3,74
2014,1,8,7,0,23.9,-104,92.6,20.8,24,0,0,24,0.0,994.6,116,6.1,61
2014,1,8,8,0,24.5,-99,95.6,21.1,27,0,0,27,0.0,995.0,116,5.7,48
2014,1,8,9,0,25.0,-95,92.2,21.4,65,0,0,65,0.0,995.4,116,5.3,34
2014,1,8,10,0,25.0,-89,95.0,21.7,49,0,0,49,0.0,995.4,113,5.3,21
2014,1,8,11,0,24.5,-69,91.4,22.0,90,0,0,90,0.0,995.1,109,5.7,8
2014,1,8,12,0,24.0,59,93.0,22.3,71,0,0,71,0.0,994.9,106,6.2,9
2014,1,8,13,0,23.6,89,89.0,22.4,103,0,0,103,0.0,994.6,105,6.5,21
2014,1,8,14,0,23.4,95,86.0,22.3,115,0,0,115,0.0,994.3,105,6.7,34
2014,1,8,15,0,23.2,99,80.0,22.3,123,0,0,123,0.0,994.1,106,6.9,48
2014,1,8,16,0,23.0,103,67.5,22.1,127,0,0,127,0.0,994.2,107,7.1,61
2014,1,8,17,0,22.8,108,42.1,21.8,94,0,0,94,0.0,994.7,109,7.3,74
2014,1,8,18,0,22.6,114,26.2,21.5,27,0,0,27,0.0,995.1,111,7.5,87
2014,1,8,19,0,22.8,120,7.9,21.2,0,0,0,0,0.0,995.5,113,7.9,99
2014,1,8,20,0,23.3,128,0.0,20.9,0,0,0,0,0.0,995.8,115,8.5,111
2014,1,8,21,0,23.8,139,0.0,20.6,0,0,0,0,0.0,996.1,116,9.1,121
2014,1,8,22,0,23.8,153,0.0,20.3,0,0,0,0,0.0,996.1,115,9.2,128
2014,1,8,23,0,23.4,171,0.0,20.0,0,0,0,0,0.0,996.0,113,9.1,132
2014,1,9,0,0,23.0,-171,0.0,19.7,0,0,0,0,0.0,995.8,112,8.9,132
2014,1,9,1,0,22.8,-154,0.0,19.5,0,0,0,0,0.0,995.7,111,8.7,128
2014,1,9,2,0,22.7,-139,0.0,19.5,0,0,0,0,0.0,995.6,111,8.4,121
2014,1,9,3,0,22.6,-129,0.0,19.5,0,0,0,0,0.0,995.5,112,8.1,111
2014,1,9,4,0,22.6,-120,1.4,19.5,0,0,0,0,0.0,995.8,112,8.0,100
2014,1,9,5,0,22.7,-114,49.9,19.4,11,0,0,11,0.0,996.4,113,8.0,87
2014,1,9,6,0,22.8,-108,61.9,19.4,81,0,0,81,0.0,997.0,114,8.1,75
2014,1,9,7,0,23.4,-103,40.7,19.3,254,0,0,254,0.0,997.4,112,8.0,61
2014,1,9,8,0,24.3,-99,52.4,19.1,286,0,0,286,0.0,997.7,109,7.8,48
2014,1,9,9,0,25.3,-95,76.7,18.9,182,0,0,182,0.0,997.9,105,7.7,34
2014,1,9,10,0,25.8,-89,78.9,18.6,204,0,0,204,0.0,997.9,103,7.7,21
2014,1,9,11,0,26.1,-68,80.6,18.3,199,0,0,199,0.0,997.6,103,7.6,8
2014,1,9,12,0,26.3,58,67.0,18.0,339,0,0,339,0.0,997.3,103,7.6,9
2014,1,9,13,0,26.3,89,66.0,17.9,330,0,0,330,0.0,997.0,103,7.6,21
2014,1,9,14,0,26.1,95,67.8,17.9,267,0,0,267,0.0,996.6,104,7.7,34
2014,1,9,15,0,25.9,99,52.5,17.9,300,0,0,300,0.0,996.2,105,7.7,48
2014,1,9,16,0,25.5,103,59.4,17.9,186,0,0,186,0.0,996.3,106,7.7,61
2014,1,9,17,0,25.0,108,39.7,18.0,104,0,0,104,0.0,996.6,107,7.7,74
2014,1,9,18,0,24.4,113,8.8,18.0,33,0,0,33,0.0,997.0,109,7.6,87
2014,1,9,19,0,24.2,120,0.0,18.0,0,0,0,0,0.0,997.4,109,7.5,99
2014,1,9,20,0,24.2,128,0.0,18.1,0,0,0,0,0.0,997.8,109,7.4,111
2014,1,9,21,0,24.2,139,0.0,18.2,0,0,0,0,0.0,998.2,109,7.2,121
2014,1,9,22,0,24.0,153,0.0,18.2,0,0,0,0,0.0,998.1,109,7.0,128
2014,1,9,23,0,23.6,170,0.0,18.2,0,0,0,0,0.0,997.7,110,6.7,133
2014,1,10,0,0,23.2,-171,0.0,18.2,0,0,0,0,0.0,997.3,111,6.5,133
2014,1,10,1,0,22.9,-154,0.0,18.2,0,0,0,0,0.0,997.0,111,6.2,128
2014,1,10,2,0,22.7,-139,0.0,18.2,0,0,0,0,0.0,996.7,112,6.0,121
2014,1,10,3,0,22.6,-129,0.0,18.1,0,0,0,0,0.0,996.4,114,5.8,111
2014,1,10,4,0,22.6,-120,0.7,18.2,1,0,0,1,0.0,996.6,114,5.7,100
2014,1,10,5,0,22.9,-113,26.0,18.3,27,0,0,27,0.0,997.1,113,5.7,88
2014,1,10,6,0,23.1,-108,49.1,18.4,99,0,0,99,0.0,997.6,113,5.7,75
2014,1,10,7,0,23.6,-103,57.6,18.7,183,0,0,183,0.0,997.9,110,5.7,62
2014,1,10,8,0,24.2,-99,52.5,19.1,316,0,0,316,0.0,998.0,106,5.7,48
2014,1,10,9,0,24.8,-95,56.2,19.6,363,0,0,363,0.0,998.1,102,5.6,35
2014,1,10,10,0,25.1,-89,65.2,19.9,335,0,0,335,0.0,998.0,100,5.6,21
2014,1,10,11,0,25.2,-67,57.2,20.1,446,0,0,446,0.0,997.7,100,5.6,8
2014,1,10,12,0,25.1,57,59.7,20.3,419,0,0,419,0.0,997.4,99,5.5,9
2014,1,10,13,0,24.8,88,77.9,20.6,219,0,0,219,0.0,997.1,99,5.6,21
2014,1,10,14,0,24.4,94,82.3,20.9,146,0,0,146,0.0,996.9,98,5.8,34
2014,1,10,15,0,23.8,99,70.3,21.3,184,3,1,186,0.0,996.6,97,6.0,48
2014,1,10,16,0,23.4,103,36.6,21.3,213,106,44,257,0.0,996.7,97,6.0,61
2014,1,10,17,0,23.1,108,46.5,21.2,109,53,22,131,0.0,997.0,98,5.8,74
2014,1,10,18,0,22.7,113,19.7,21.0,18,0,0,18,0.0,997.4,100,5.7,87
2014,1,10,19,0,22.7,120,0.0,20.8,0,0,0,0,0.0,997.7,102,5.6,99
2014,1,10,20,0,22.8,128,1.6,20.7,0,0,0,0,0.0,998.1,105,5.5,111
2014,1,10,21,0,23.0,139,0.8,20.5,0,0,0,0,0.0,998.4,108,5.4,121
2014,1,10,22,0,22.8,153,0.0,20.4,0,0,0,0,0.0,998.2,110,5.2,128
2014,1,10,23,0,22.5,170,0.0,20.2,0,0,0,0,0.0,997.8,110,5.0,133
2014,1,11,0,0,22.1,-171,0.0,20.1,0,0,0,0,0.0,997.2,110,4.8,133
2014,1,11,1,0,21.9,-154,0.0,20.0,0,0,0,0,0.0,996.9,112,4.6,129
2014,1,11,2,0,21.7,-139,0.0,19.9,0,0,0,0,0.0,996.6,114,4.5,121
2014,1,11,3,0,21.6,-128,0.0,19.8,0,0,0,0,0.0,996.4,117,4.4,111
2014,1,11,4,0,21.7,-120,0.5,19.7,1,0,0,1,0.0,996.6,120,4.5,100
2014,1,11,5,0,22.0,-113,17.5,19.8,34,0,0,34,0.0,997.1,122,4.9,88
2014,1,11,6,0,22.2,-108,42.0,19.8,112,0,0,112,0.0,997.6,124,5.2,75
2014,1,11,7,0,22.9,-103,51.7,19.7,212,1,1,213,0.0,997.8,122,5.5,62
2014,1,11,8,0,23.9,-99,38.6,19.5,378,54,40,419,0.0,997.8,117,5.6,48
2014,1,11,9,0,24.9,-94,21.0,19.3,394,332,283,676,0.0,997.8,112,5.7,35
2014,1,11,10,0,25.5,-88,42.6,18.9,419,156,135,554,0.0,997.5,109,5.7,21
2014,1,11,11,0,25.8,-66,39.5,18.4,566,73,73,639,0.0,997.0,108,5.6,8
2014,1,11,12,0,26.0,55,28.7,17.8,598,155,152,751,0.0,996.5,107,5.5,9
2014,1,11,13,0,26.1,88,17.9,17.7,438,404,370,808,0.0,996.1,105,5.4,20
2014,1,11,14,0,25.9,94,10.8,17.7,304,561,458,762,0.0,995.7,103,5.4,34
2014,1,11,15,0,25.8,99,3.4,17.8,165,728,479,644,0.0,995.3,102,5.3,48
2014,1,11,16,0,25.4,103,6.6,18.0,141,557,284,425,0.0,995.3,100,5.1,61
2014,1,11,17,0,24.9,108,5.0,18.1,95,396,111,205,0.0,995.6,99,4.9,74
2014,1,11,18,0,24.4,113,0.9,18.3,21,127,26,47,0.0,995.9,98,4.7,87
2014,1,11,19,0,24.1,120,0.0,18.6,0,0,0,0,0.0,996.1,99,4.7,99
2014,1,11,20,0,23.9,128,0.0,18.9,0,0,0,0,0.0,996.3,102,4.8,111
2014,1,11,21,0,23.8,139,0.0,19.2,0,0,0,0,0.0,996.5,106,5.0,121
2014,1,11,22,0,23.5,153,0.0,19.2,0,0,0,0,0.0,996.3,109,4.9,128
2014,1,11,23,0,23.0,170,0.0,18.9,0,0,0,0,0.0,995.8,114,4.7,133
2014,1,12,0,0,22.6,-171,0.0,18.6,0,0,0,0,0.0,995.3,119,4.5,133
2014,1,12,1,0,22.2,-154,0.0,18.4,0,0,0,0,0.0,995.0,123,4.3,129
2014,1,12,2,0,22.0,-139,0.0,18.3,0,0,0,0,0.0,994.7,127,4.2,121
2014,1,12,3,0,21.7,-128,0.0,18.3,0,0,0,0,0.0,994.5,131,4.2,111
2014,1,12,4,0,21.8,-120,0.1,18.3,1,5,0,1,0.0,994.7,134,4.2,100
2014,1,12,5,0,22.0,-113,3.0,18.3,25,181,22,47,0.0,995.2,135,4.3,88
