country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Burnie,9,-40.82826708,145.384187,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,13.1,-163,52.5,9.4,0,0,0,0,0,1001.7,295,5.2,114,,
2015,1,1,1,0,13.2,-149,76.2,9.7,0,0,0,0,0,1001.2,296,5.2,109,,
2015,1,1,2,0,13.3,-136,84.6,10,0,0,0,0,0,1000.8,297,5.3,102,,
2015,1,1,3,0,13.5,-125,76,10.5,0,0,0,0,0,1000.8,295,5.6,94,,
2015,1,1,4,0,13.7,-116,76.3,11.1,15,0,0,15,0,1001.3,291,6,84,,
2015,1,1,5,0,13.9,-107,85.9,11.7,27,0,0,27,0,1001.8,288,6.6,73,,
2015,1,1,6,0,14.3,-98,94.8,12.4,21,0,0,21,0,1002.4,279,6.9,62,,
2015,1,1,7,0,14.9,-88,91.4,13.1,59,0,0,59,0,1003,266,7.3,51,,
2015,1,1,8,0,15.5,-76,87.4,13.9,100,0,0,100,0,1003.6,255,8,40,,
2015,1,1,9,0,16,-60,80.3,13.6,186,0,0,186,0,1003.9,250,7.8,29,,
2015,1,1,10,0,16.5,-33,58.6,12.5,421,3,3,424,0,1004,246,6.8,21,,
2015,1,1,11,0,16.9,7,33.3,11.4,540,169,160,700,0,1004.1,242,5.7,19,,
2015,1,1,12,0,17.2,43,23.7,10.3,512,292,266,779,0,1004.3,239,5.2,23,,
2015,1,1,13,0,17.3,66,8.3,9.2,237,747,613,850,0,1004.6,239,4.9,33,,
2015,1,1,14,0,17.4,80,0,8.1,85,979,710,795,0,1004.9,238,4.8,43,,
2015,1,1,15,0,17.1,91,0,7.6,75,931,540,616,0,1005.2,235,4.4,55,,
2015,1,1,16,0,16.5,100,0.4,7.3,66,831,346,412,0,1005.6,229,3.8,66,,
2015,1,1,17,0,16,109,20.1,7.2,81,284,99,180,0,1006,220,3.2,77,,
