country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Burnie,9,-40.991301,145.720596,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,11.3,-162,10.8,8.4,0,0,0,0,0,990.8,294,3.4,113,,
2015,1,1,1,0,11.4,-148,50.8,8.5,0,0,0,0,0,990.4,294,3.6,109,,
2015,1,1,2,0,11.6,-136,72,8.7,0,0,0,0,0,989.9,294,3.8,102,,
2015,1,1,3,0,11.9,-125,60.1,9.1,0,0,0,0,0,989.9,294,4.2,93,,
2015,1,1,4,0,12.2,-115,78.2,9.8,6,0,0,6,0,990.3,293,4.7,84,,
2015,1,1,5,0,12.6,-106,94.3,10.5,12,0,0,12,0,990.7,292,5.1,73,,
2015,1,1,6,0,13.2,-97,77.3,11.4,111,0,0,111,0,991.2,284,5.5,62,,
2015,1,1,7,0,14,-88,82.5,12.3,99,0,0,99,0,991.7,272,6.1,51,,
2015,1,1,8,0,14.9,-76,89.8,13.2,83,0,0,83,0,992.3,262,7,40,,
2015,1,1,9,0,15.7,-59,63.5,13,350,0,0,350,0,992.6,256,6.9,29,,
2015,1,1,10,0,16.6,-32,51.2,11.8,493,3,3,496,0,992.7,252,6.1,21,,
2015,1,1,11,0,17.4,8,36.1,10.5,538,143,135,673,0,992.8,248,5.3,19,,
2015,1,1,12,0,17.9,43,23.5,9,505,304,276,781,0,993,245,4.8,24,,
2015,1,1,13,0,18.1,66,13,7.3,321,591,486,808,0,993.4,244,4.7,33,,
2015,1,1,14,0,18.3,80,4.5,5.7,159,833,596,755,0,993.7,243,4.5,44,,
2015,1,1,15,0,17.8,91,2.2,4.9,102,863,497,599,0,994.1,242,4,55,,
2015,1,1,16,0,16.9,100,0.8,4.8,72,816,333,405,0,994.6,239,3.4,66,,
2015,1,1,17,0,16,109,0.9,4.8,49,622,154,203,0,995.1,235,2.8,77,,
2015,1,1,18,0,14.7,119,0.5,5,16,188,31,47,0,995.5,228,2.4,87,,
2015,1,1,19,0,13.1,129,0.6,5.2,0,0,0,0,0,996,218,2.2,97,,
2015,1,1,20,0,11.5,140,28.3,5.5,0,0,0,0,0,996.4,207,2,105,,
2015,1,1,21,0,10.4,153,15.8,5.7,0,0,0,0,0,996.5,192,1.8,111,,
2015,1,1,22,0,9.7,168,0,5.9,0,0,0,0,0,996.5,168,1.5,115,,
2015,1,1,23,0,9.1,-177,0,6.1,0,0,0,0,0,996.4,140,1.6,115,,
2015,1,2,0,0,9,-162,0,6.4,0,0,0,0,0,996.3,120,1.7,114,,
2015,1,2,1,0,9.2,-149,0,6.9,0,0,0,0,0,996.3,102,1.9,109,,
2015,1,2,2,0,9.6,-136,0,7.4,0,0,0,0,0,996.3,88,2.1,102,,
2015,1,2,3,0,10.5,-125,0.4,8.3,1,0,0,1,0,996.4,78,2.6,93,,
2015,1,2,4,0,11.9,-115,22.7,9.6,50,0,0,50,0,996.7,73,3.2,84,,
2015,1,2,5,0,13.4,-106,46.4,10.9,121,0,0,121,0,997.1,69,3.9,73,,
2015,1,2,6,0,15.1,-97,39,11.6,264,20,11,275,0,997.1,67,4.4,62,,
2015,1,2,7,0,16.9,-88,46.4,12,315,18,12,327,0,997,65,4.9,51,,
2015,1,2,8,0,18.7,-76,26.4,12.3,309,360,292,601,0,996.8,63,5.3,40,,
2015,1,2,9,0,19.7,-59,17,12.4,417,402,343,760,0,996.4,61,5.6,29,,
2015,1,2,10,0,20.2,-32,46.4,12.2,422,116,104,526,0,995.9,57,5.7,21,,
2015,1,2,11,0,20.7,7,37.6,12.1,499,135,128,627,0,995.4,54,5.9,19,,
2015,1,2,12,0,20.9,43,41.8,12.1,495,76,71,567,0,994.9,53,6,24,,
2015,1,2,13,0,21,66,45.6,12.4,469,9,6,475,0,994.3,54,5.9,33,,
2015,1,2,14,0,21,80,17.6,12.6,284,461,312,596,0,993.8,55,5.8,44,,
2015,1,2,15,0,20.6,91,5.1,12.8,169,630,368,537,0,993.2,58,5.7,55,,
2015,1,2,16,0,19.8,100,17.7,13,183,265,128,312,0,992.7,60,5.7,66,,
2015,1,2,17,0,19.1,109,28.6,13.2,118,31,11,128,0,992.2,63,5.7,77,,
2015,1,2,18,0,18.6,119,62.2,13.3,27,0,0,27,0,991.8,64,5.6,87,,
2015,1,2,19,0,18.4,129,58.9,13.3,0,0,0,0,0,991.5,63,5.3,97,,
2015,1,2,20,0,18.2,140,17.6,13.4,0,0,0,0,0,991.2,62,5,105,,
2015,1,2,21,0,18.2,153,32.4,13.4,0,0,0,0,0,990.7,59,4.7,111,,
2015,1,2,22,0,18.5,167,18.1,13.6,0,0,0,0,0,990,55,4.5,115,,
2015,1,2,23,0,18.8,-177,0,13.7,0,0,0,0,0,989.3,50,4.2,116,,
2015,1,3,0,0,19.2,-162,0,13.5,0,0,0,0,0,988.7,38,3.8,114,,
2015,1,3,1,0,19.7,-149,0,13.1,0,0,0,0,0,988.3,20,3.5,109,,
2015,1,3,2,0,20.2,-136,0,12.6,0,0,0,0,0,987.8,359,3.6,102,,
2015,1,3,3,0,20.6,-125,0.7,12.5,1,0,0,1,0,988,344,3.9,94,,
2015,1,3,4,0,20.9,-115,35.3,12.6,34,0,0,34,0,988.5,334,4.2,84,,
2015,1,3,5,0,21.3,-106,39.3,12.8,151,9,5,155,0,989,325,4.6,73,,
2015,1,3,6,0,22.6,-97,11.8,13,162,450,237,398,0,989.3,322,4.9,62,,
2015,1,3,7,0,24.6,-88,8.6,13.2,234,551,336,570,0,989.3,322,5,51,,
2015,1,3,8,0,26.8,-76,47.4,13.4,276,179,124,400,0,989.3,323,5.1,40,,
2015,1,3,9,0,27.9,-59,24.9,13.3,224,536,482,707,0,988.9,323,5.3,30,,
2015,1,3,10,0,28.2,-32,0.5,13,207,835,775,982,0,988.4,322,5.5,22,,
2015,1,3,11,0,28.4,7,4.8,12.7,301,692,653,954,0,987.8,321,5.7,19,,
2015,1,3,12,0,28.5,42,2.7,12.6,255,747,680,936,0,987.2,320,5.3,24,,
2015,1,3,13,0,28.5,65,3.4,12.7,253,688,582,835,0,986.6,318,4.5,33,,
2015,1,3,14,0,28.4,80,35.1,12.9,304,221,178,482,0,985.9,316,3.7,43,,
2015,1,3,15,0,27.4,91,81,13.5,123,0,0,123,0,985.7,311,3.1,55,,
2015,1,3,16,0,25.7,100,98.2,14.4,10,0,0,10,0,985.6,303,2.6,66,,
2015,1,3,17,0,23.8,109,89.1,15.4,11,0,0,11,0,985.6,291,2.3,77,,
2015,1,3,18,0,22.3,118,60.7,15.5,5,0,0,5,0,986.2,283,2.4,87,,
2015,1,3,19,0,21,129,69.6,15,0,0,0,0,0,987.2,279,2.7,97,,
2015,1,3,20,0,19.7,140,82.5,14.3,0,0,0,0,0,988.3,277,3.1,105,,
2015,1,3,21,0,18.8,153,82.7,13.5,0,0,0,0,0,988.8,280,3.7,111,,
2015,1,3,22,0,18.2,167,72.8,12.6,0,0,0,0,0,988.8,284,4.5,115,,
2015,1,3,23,0,17.6,-178,67.1,11.6,0,0,0,0,0,988.8,287,5.4,116,,
2015,1,4,0,0,16.8,-163,67.1,11.4,0,0,0,0,0,989.1,283,5.8,114,,
2015,1,4,1,0,15.9,-149,59,11.6,0,0,0,0,0,989.4,275,5.9,109,,
2015,1,4,2,0,14.9,-136,63.8,11.9,0,0,0,0,0,989.9,266,6.1,102,,
2015,1,4,3,0,14.4,-125,64,11.8,0,0,0,0,0,990.7,258,6.1,94,,
2015,1,4,4,0,14.2,-115,70.1,11.3,22,0,0,22,0,991.9,251,6,84,,
2015,1,4,5,0,14,-106,54.6,10.8,133,6,3,136,0,993.1,243,6,73,,
2015,1,4,6,0,14.8,-97,25.2,10.1,207,306,161,368,0,994,237,5.9,62,,
2015,1,4,7,0,16.2,-88,10.2,9.2,194,648,415,609,0,994.5,232,5.7,51,,
2015,1,4,8,0,17.7,-76,2.7,8.3,109,932,720,829,0,995,227,5.5,40,,
2015,1,4,9,0,18.6,-59,0.1,7.6,72,1047,906,978,0,995.5,227,5.4,30,,
