country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Burnie,9,-33.609734,136.706349,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,17.7,-171,30.7,13.3,0,0,0,0,0,995,102,2.8,122,,
2015,1,1,1,0,17.2,-155,10.3,13.5,0,0,0,0,0,994.6,92,2.9,119,,
2015,1,1,2,0,16.6,-142,8.1,13.6,0,0,0,0,0,994.2,84,3.1,112,,
2015,1,1,3,0,16.7,-131,37,13.9,0,0,0,0,0,994.2,80,2.9,103,,
2015,1,1,4,0,17.2,-121,58.1,14.4,2,1,0,2,0,994.5,78,2.4,93,,
2015,1,1,5,0,17.8,-113,38.5,14.9,75,33,8,83,0,994.8,75,1.9,82,,
2015,1,1,6,0,20,-105,15.2,14.8,139,345,137,276,0,994.9,58,1.7,70,,
2015,1,1,7,0,23.4,-98,8.2,14.3,178,598,319,497,0,994.9,34,1.9,58,,
2015,1,1,8,0,26.9,-90,2.7,13.8,141,836,590,731,0,994.9,18,2.4,46,,
2015,1,1,9,0,29.4,-81,0,12.5,118,964,800,919,0,994.6,11,2.5,34,,
2015,1,1,10,0,31.3,-64,1.6,10.6,160,934,862,1022,0,994.1,6,2,22,,
2015,1,1,11,0,33,-24,7.8,8.7,297,739,716,1013,0,993.6,358,1.6,13,,
2015,1,1,12,0,34.1,33,5.5,7.6,249,812,785,1034,0,993,359,1.3,14,,
2015,1,1,13,0,34.6,67,2.2,7.2,177,902,824,1000,0,992.3,12,1.2,23,,
2015,1,1,14,0,35,82,0.8,6.9,135,929,752,887,0,991.7,28,1.1,35,,
2015,1,1,15,0,34.9,92,0,7.3,98,928,621,719,0,991.3,48,1,48,,
2015,1,1,16,0,34.2,99,0,8.4,82,855,427,509,0,991.2,72,1,60,,
2015,1,1,17,0,33.5,106,0,9.6,64,692,220,284,0,991.1,93,1.2,72,,
2015,1,1,18,0,31.9,114,0,9.4,28,264,56,84,0,991.3,100,1.7,84,,
2015,1,1,19,0,29.7,122,0,8.2,5,22,2,7,0,991.8,100,2.2,95,,
2015,1,1,20,0,27.3,132,0,6.8,0,0,0,0,0,992.2,99,2.8,105,,
2015,1,1,21,0,26.1,144,0,6.5,0,0,0,0,0,992.4,91,3.1,113,,
2015,1,1,22,0,25.7,158,0,7,0,0,0,0,0,992.2,78,3.2,119,,
2015,1,1,23,0,25.4,173,0,7.5,0,0,0,0,0,992,65,3.5,123,,
2015,1,2,0,0,25.2,-171,0,7.5,0,0,0,0,0,991.8,55,3.7,122,,
2015,1,2,1,0,25,-155,0,7.1,0,0,0,0,0,991.5,44,3.8,119,,
2015,1,2,2,0,24.8,-142,0,6.6,0,0,0,0,0,991.3,34,4,112,,
2015,1,2,3,0,24.8,-131,0,6.2,0,0,0,0,0,991.4,26,4.3,104,,
2015,1,2,4,0,25,-121,0,5.8,1,9,2,3,0,991.8,19,4.6,93,,
2015,1,2,5,0,25.2,-113,0,5.5,31,417,85,116,0,992.2,14,5,82,,
2015,1,2,6,0,27.3,-105,0,5.3,59,778,267,326,0,992.5,9,5.3,71,,
2015,1,2,7,0,30.8,-98,0,5.3,72,918,483,555,0,992.7,5,5.7,58,,
2015,1,2,8,0,34.4,-90,0,5.2,83,986,683,766,0,992.9,2,6,46,,
2015,1,2,9,0,36.4,-81,0.9,4.9,114,985,815,929,0,992.7,358,6.2,34,,
2015,1,2,10,0,37.2,-64,0.5,4.3,114,1016,940,1054,0,992.2,354,6.3,22,,
2015,1,2,11,0,37.8,-24,0,3.7,108,1042,1013,1121,0,991.7,350,6.4,13,,
2015,1,2,12,0,38.4,32,0,3.4,110,1037,1004,1115,0,991.2,347,6.1,14,,
2015,1,2,13,0,38.9,67,0,3.3,110,1021,933,1043,0,990.6,345,5.4,23,,
2015,1,2,14,0,39.3,82,0,3.3,106,990,804,911,0,990.1,343,4.6,35,,
2015,1,2,15,0,38.9,92,0,5.7,98,942,632,730,0,989.8,343,3.6,48,,
2015,1,2,16,0,37.8,99,0,10.1,86,855,429,515,0,989.7,346,2.3,60,,
2015,1,2,17,0,36.7,106,0,14.5,68,682,218,286,0,989.6,358,1,72,,
2015,1,2,18,0,34.5,114,0,14.8,30,250,54,84,0,989.6,97,0.6,84,,
2015,1,2,19,0,31.5,122,0,12.1,5,18,2,6,0,989.8,132,1.7,95,,
2015,1,2,20,0,28.4,132,0,8.9,0,0,0,0,0,990,138,3,105,,
2015,1,2,21,0,26.2,144,0,8.4,0,0,0,0,0,990,127,3.1,113,,
2015,1,2,22,0,24.7,157,0,9.9,0,0,0,0,0,989.7,99,2.9,119,,
2015,1,2,23,0,23.4,173,0,11.7,0,0,0,0,0,989.5,72,3.4,123,,
2015,1,3,0,0,23.2,-171,0,11.1,0,0,0,0,0,989.2,53,3.7,122,,
2015,1,3,1,0,24.1,-155,0,8.7,0,0,0,0,0,988.8,36,3.9,119,,
2015,1,3,2,0,25,-142,0,6.2,0,0,0,0,0,988.4,21,4.3,112,,
2015,1,3,3,0,25.8,-131,0,4.9,0,0,0,0,0,988.5,9,4.7,104,,
2015,1,3,4,0,26.5,-121,0.3,4.5,1,0,0,1,0,989,359,5.1,94,,
2015,1,3,5,0,27.2,-113,14.8,4.3,73,30,8,80,0,989.6,351,5.5,82,,
2015,1,3,6,0,28.4,-105,8.3,5.2,105,459,181,287,0,990.2,338,4.8,71,,
2015,1,3,7,0,30.2,-98,0.1,7,121,753,395,516,0,991,311,3.8,59,,
2015,1,3,8,0,31.9,-90,3.1,8.9,189,737,505,694,0,991.8,275,3.8,46,,
2015,1,3,9,0,32.3,-81,7.3,10.1,273,669,552,824,0,992.3,245,4.6,34,,
2015,1,3,10,0,31.7,-64,3.2,10.8,204,836,778,982,0,992.7,224,5.9,22,,
2015,1,3,11,0,30.9,-24,1.7,11.5,194,883,857,1051,0,993,211,7.8,13,,
2015,1,3,12,0,29.9,32,3.5,12.2,243,807,782,1024,0,993.4,204,8.7,14,,
2015,1,3,13,0,28.8,66,5.6,13,277,716,658,934,0,993.9,198,8.8,23,,
2015,1,3,14,0,27.7,82,29.3,13.8,402,245,218,620,0,994.3,193,8.9,35,,
2015,1,3,15,0,26.6,91,65.4,14.4,252,0,0,252,0,994.7,190,8.5,48,,
2015,1,3,16,0,25.7,99,75.4,14.8,115,0,0,115,0,995.1,187,7.6,60,,
2015,1,3,17,0,24.7,106,81.6,15.3,53,0,0,53,0,995.6,185,6.8,72,,
2015,1,3,18,0,23.6,114,42.2,15.6,16,0,0,16,0,996.1,185,6.4,84,,
2015,1,3,19,0,22.2,122,26.9,15.8,5,0,0,5,0,996.6,186,6.4,95,,
2015,1,3,20,0,20.8,132,40.8,16,0,0,0,0,0,997.2,188,6.4,105,,
2015,1,3,21,0,20,143,54.5,16.2,0,0,0,0,0,997.7,187,6.4,113,,
2015,1,3,22,0,19.6,157,21.5,16.3,0,0,0,0,0,998.1,184,6.4,119,,
2015,1,3,23,0,19.2,173,0,16.3,0,0,0,0,0,998.4,181,6.4,123,,
