country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Burnie,9,-40.72953958,144.6938711,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,13.5,-163,65.9,9.6,0,0,0,0,0,1004.9,194.7,1.958,114,,
2015,1,1,1,0,13.6,-149,77.1,10.1,0,0,0,0,0,1004.5,176.2,3.35,109,,
2015,1,1,2,0,13.7,-137,84.6,10.6,0,0,0,0,0,1004,197.8,6.715,103,,
2015,1,1,3,0,13.8,-126,83.4,11.2,0,0,0,0,0,1004.2,185.2,7.834,94,,
2015,1,1,4,0,13.9,-116,88.6,11.8,5,0,0,5,0,1004.7,183.8,10.476,84,,
2015,1,1,5,0,14,-107,84.8,12.5,38,0,0,38,0,1005.2,186.4,10.997,74,,
2015,1,1,6,0,14.3,-98,87.3,13.1,47,0,0,47,0,1005.9,188.8,9.429,63,,
2015,1,1,7,0,14.7,-88,94.8,13.5,30,0,0,30,0,1006.7,192.2,6.394,51,,
2015,1,1,8,0,15.2,-77,88.8,14,94,0,0,94,0,1007.5,195.8,4.634,40,,
2015,1,1,9,0,15.6,-61,74.3,13.3,241,2,2,243,0,1007.9,264.5,9.521,30,,
2015,1,1,10,0,16,-35,43.8,11.9,495,90,85,580,0,1008.1,251.4,10.655,22,,
2015,1,1,11,0,16.3,5,17.8,10.3,441,453,429,870,0,1008.2,229.4,9.248,19,,
2015,1,1,12,0,16.5,41,4,9.1,194,870,795,989,0,1008.4,216.7,8.792,23,,
2015,1,1,13,0,16.4,65,0,8.2,98,1003,848,945,0,1008.7,215.4,8.492,32,,
2015,1,1,14,0,16.4,80,0,7.3,86,986,722,808,0,1009.1,216.8,8.168,43,,
2015,1,1,15,0,16,91,0,6.8,77,939,552,629,0,1009.3,215,8.043,54,,
2015,1,1,16,0,15.5,100,0.2,6.7,68,839,356,424,0,1009.6,210.7,6.687,65,,
2015,1,1,17,0,14.9,109,10.2,6.6,75,427,127,202,0,1009.9,201.4,6.182,76,,
2015,1,1,18,0,14.1,118,6.3,6.6,29,79,14,43,0,1010.2,173.4,4.508,87,,
2015,1,1,19,0,13,128,32.9,6.6,0,0,0,0,0,1010.6,160.8,3.645,96,,
2015,1,1,20,0,12,139,22.3,6.6,0,0,0,0,0,1011,157.5,3.144,104,,
2015,1,1,21,0,11.5,152,31.7,6.7,0,0,0,0,0,1011,169.6,3.487,111,,
2015,1,1,22,0,11.3,167,20.6,6.9,0,0,0,0,0,1010.8,132.6,4.09,115,,
2015,1,1,23,0,11.1,-178,33,7.1,0,0,0,0,0,1010.5,123,3.923,116,,
2015,1,2,0,0,11.1,-163,48.4,7.3,0,0,0,0,0,1010.2,116.2,4.329,114,,
2015,1,2,1,0,11.1,-149,49.9,7.5,0,0,0,0,0,1010,109.3,4.911,109,,
2015,1,2,2,0,11.1,-137,29.6,7.7,0,0,0,0,0,1009.7,103.2,5.51,103,,
2015,1,2,3,0,11.8,-126,32.8,8.3,1,0,0,1,0,1009.7,85,7.501,94,,
2015,1,2,4,0,12.8,-116,31.2,9.1,54,4,1,56,0,1009.8,85.3,11.248,85,,
2015,1,2,5,0,14,-107,17.7,9.9,126,214,72,199,0,1010,80.6,12.709,74,,
2015,1,2,6,0,15.4,-98,35.8,10.9,220,120,40,261,0,1009.9,67.2,11.277,63,,
2015,1,2,7,0,17,-89,43.3,11.8,356,0,0,356,0,1009.6,68.4,11.474,52,,
2015,1,2,8,0,18.6,-77,39.5,12.8,474,4,4,478,0,1009.2,66.6,12.859,40,,
2015,1,2,9,0,19.4,-61,26,13.3,490,211,189,679,0,1008.7,67.6,13.746,30,,
2015,1,2,10,0,19.7,-35,24.4,13.3,558,201,184,742,0,1008.1,71.9,14.043,22,,
2015,1,2,11,0,19.9,5,51.8,13.4,440,47,44,484,0,1007.4,73.5,13.652,19,,
2015,1,2,12,0,20.1,41,52.6,13.5,461,0,0,461,0,1006.8,72,13.727,23,,
2015,1,2,13,0,20.2,65,43.1,13.7,507,0,0,507,0,1006.1,71,13.834,32,,
2015,1,2,14,0,20.4,80,36.9,13.9,468,9,6,474,0,1005.5,72.7,13.796,43,,
2015,1,2,15,0,20.2,91,48.8,13.9,303,5,4,306,0,1004.8,75.9,13.931,54,,
2015,1,2,16,0,19.9,100,64.8,13.8,139,0,0,139,0,1004.2,77.2,14.242,65,,
2015,1,2,17,0,19.6,109,73.7,13.7,51,0,0,51,0,1003.6,78,14.941,76,,
2015,1,2,18,0,19.5,118,68.5,13.7,10,0,0,10,0,1003.3,79.1,16.193,87,,
2015,1,2,19,0,19.7,128,44.6,13.8,0,0,0,0,0,1003.1,79.8,16.591,96,,
2015,1,2,20,0,19.9,139,44.8,13.9,0,0,0,0,0,1002.9,81,16.267,104,,
2015,1,2,21,0,20,152,50.5,14,0,0,0,0,0,1002.5,80.8,15.517,111,,
2015,1,2,22,0,20,166,18.1,14,0,0,0,0,0,1001.8,81.2,15.743,115,,
2015,1,2,23,0,20.1,-178,0,14,0,0,0,0,0,1001.2,78.6,15.018,116,,
2015,1,3,0,0,20.1,-163,0.6,13.9,0,0,0,0,0,1000.8,71.4,15.201,114,,
2015,1,3,1,0,20.1,-149,33.4,13.6,0,0,0,0,0,1000.6,57.9,13.17,110,,
2015,1,3,2,0,20.1,-137,54.4,13.3,0,0,0,0,0,1000.5,29.7,11.144,103,,
2015,1,3,3,0,19.9,-126,42,13.4,1,1,0,1,0,1000.8,17.8,9.023,94,,
2015,1,3,4,0,19.7,-116,21.6,14,48,33,5,53,0,1001.4,12.7,6.137,85,,
2015,1,3,5,0,19.4,-107,51.1,14.6,76,27,7,84,0,1002.1,4.4,5.584,74,,
2015,1,3,6,0,20.4,-98,25.9,14.8,111,460,237,348,0,1002.4,348.9,9.191,63,,
2015,1,3,7,0,22.3,-89,0.9,14.8,149,753,466,615,0,1002.5,344.4,14.117,52,,
2015,1,3,8,0,24.4,-77,0.5,14.8,158,830,631,788,0,1002.5,337.3,15.341,41,,
