country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Burnie,10,-41.05,145.91,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith
2059,1,1,0,0,9.0,-162,51.6,7.5,0,0,0,0,0,989.6,292,1.9,113
2059,1,1,1,0,9.2,-148,32.3,7.4,0,0,0,0,0,988.8,336,1.5,109
2059,1,1,2,0,9.3,-136,42.9,7.3,0,0,0,0,0,988.0,14,2.2,102
2059,1,1,3,0,10.0,-125,58.6,7.7,0,0,0,0,0,987.5,22,2.7,93
2059,1,1,4,0,10.9,-115,77.5,8.3,11,0,0,11,0,987.3,21,2.7,83
2059,1,1,5,0,11.9,-106,90.9,8.9,20,0,0,20,0,987.1,20,2.8,73
2059,1,1,6,0,12.5,-97,92.4,9.8,33,0,0,33,0,986.9,16,3.0,62
2059,1,1,7,0,12.8,-87,93.9,10.9,36,0,0,36,0,986.6,11,3.6,51
2059,1,1,8,0,13.1,-76,94.3,12.0,44,0,0,44,0,986.3,8,4.1,39
2059,1,1,9,0,13.6,-59,91.9,12.6,72,0,0,72,0,985.0,10,4.6,29
2059,1,1,10,0,14.4,-31,85.6,13.0,137,0,0,137,0,983.0,14,5.1,21
2059,1,1,11,0,15.2,8,77.8,13.3,215,0,0,215,0,980.9,17,5.6,19
2059,1,1,12,0,15.6,43,80.7,13.6,181,0,0,181,0,979.3,4,5.8,24
2059,1,1,13,0,15.8,66,89.2,14.0,94,0,0,94,0,978.2,342,6.6,33
2059,1,1,14,0,15.9,80,96.8,14.4,37,0,0,37,0,977.1,326,8.2,44
2059,1,1,15,0,15.9,91,87.5,14.7,65,0,0,65,0,976.5,315,8.6,55
2059,1,1,16,0,15.8,101,81.0,14.9,66,0,0,66,0,976.3,302,8.2,66
2059,1,1,17,0,15.7,110,83.2,15.1,29,0,0,29,0,976.1,289,8.1,77
2059,1,1,18,0,15.1,119,63.1,14.2,5,0,0,5,0,976.3,278,7.9,87
2059,1,1,19,0,14.1,129,18.4,12.6,0,0,0,0,0,976.9,270,7.6,97
2059,1,1,20,0,13.0,140,0.0,10.9,0,0,0,0,0,977.4,261,7.4,105
2059,1,1,21,0,12.2,153,0.0,9.8,0,0,0,0,0,977.8,257,7.5,111
2059,1,1,22,0,11.5,168,0.0,9.2,0,0,0,0,0,978.2,256,7.8,115
2059,1,1,23,0,10.9,-177,0.0,8.7,0,0,0,0,0,978.5,255,8.0,115
2059,1,2,0,0,10.7,-162,0.0,8.3,0,0,0,0,0,978.7,255,8.2,113
2059,1,2,1,0,10.8,-148,0.0,7.9,0,0,0,0,0,978.9,256,8.1,109
2059,1,2,2,0,10.9,-136,0.0,7.5,0,0,0,0,0,979.0,256,8.1,102
2059,1,2,3,0,11.3,-125,0.4,7.4,1,0,0,1,0,979.4,256,8.4,93
2059,1,2,4,0,11.9,-115,23.8,7.6,49,0,0,49,0,979.9,254,8.9,84
2059,1,2,5,0,12.4,-106,54.3,7.7,100,0,0,100,0,980.4,253,9.5,73
2059,1,2,6,0,13.4,-97,57.2,8.0,195,0,0,195,0,980.7,252,9.9,62
2059,1,2,7,0,14.6,-87,60.2,8.4,251,0,0,251,0,981.1,250,10.3,51
2059,1,2,8,0,15.9,-76,55.5,8.8,348,22,18,366,0,981.4,248,10.7,40
2059,1,2,9,0,16.4,-59,28.7,8.9,404,305,274,678,0,981.7,246,10.7,29
2059,1,2,10,0,16.3,-32,13.9,8.9,381,531,495,876,0,982.0,245,10.4,21
2059,1,2,11,0,16.3,8,4.7,8.8,207,826,781,988,0,982.3,244,10.2,19
2059,1,2,12,0,16.2,43,7.2,8.8,242,751,689,931,0,982.5,243,9.7,24
2059,1,2,13,0,16.2,66,12.5,8.9,313,571,480,793,0,982.7,241,9.2,33
2059,1,2,14,0,16.2,80,19.0,9.0,333,395,291,623,0,982.9,239,8.7,44
2059,1,2,15,0,15.9,91,8.0,9.0,169,671,364,532,0,983.1,238,7.9,55
2059,1,2,16,0,15.3,100,0.0,9.1,62,809,331,394,0,983.2,237,6.9,66
2059,1,2,17,0,14.8,109,0.0,9.1,44,625,151,196,0,983.3,237,6.0,77
2059,1,2,18,0,13.9,119,0.0,8.8,14,196,32,45,0,983.7,237,5.2,87
2059,1,2,19,0,12.7,129,0.0,8.3,0,0,0,0,0,984.1,238,4.5,97
2059,1,2,20,0,11.6,140,0.0,7.9,0,0,0,0,0,984.6,239,3.9,105
2059,1,2,21,0,11.0,153,0.0,7.8,0,0,0,0,0,984.6,240,3.5,111
2059,1,2,22,0,10.9,168,0.0,8.1,0,0,0,0,0,984.3,239,3.2,115
2059,1,2,23,0,10.8,-177,0.0,8.3,0,0,0,0,0,984.0,239,3.0,116
2059,1,3,0,0,10.7,-162,0.0,8.4,0,0,0,0,0,983.6,239,2.8,114
2059,1,3,1,0,10.6,-148,0.0,8.4,0,0,0,0,0,983.1,239,2.6,109
2059,1,3,2,0,10.6,-136,0.0,8.3,0,0,0,0,0,982.6,239,2.4,102
2059,1,3,3,0,10.6,-125,0.6,8.3,1,0,0,1,0,982.3,241,2.4,93
2059,1,3,4,0,10.8,-115,29.9,8.2,45,0,0,45,0,982.2,245,2.4,84
2059,1,3,5,0,10.9,-106,63.9,8.2,80,0,0,81,0,982.1,248,2.5,73
2059,1,3,6,0,11.8,-97,58.1,8.3,197,15,9,206,0,981.8,259,2.7,62
2059,1,3,7,0,13.3,-87,27.3,8.5,282,309,211,493,0,981.2,273,3.2,51
2059,1,3,8,0,14.7,-76,5.6,8.6,174,780,611,785,0,980.6,283,3.8,40
2059,1,3,9,0,15.3,-59,9.7,8.4,278,677,578,856,0,979.9,288,4.6,29
2059,1,3,10,0,15.1,-32,5.6,7.9,200,828,775,974,0,979.2,290,5.5,22
2059,1,3,11,0,14.9,7,8.5,7.4,252,748,706,958,0,978.5,291,6.5,19
2059,1,3,12,0,14.7,43,47.5,7.1,319,229,214,533,0,978.0,288,7.2,24
2059,1,3,13,0,14.4,66,26.5,6.9,192,567,457,649,0,977.6,283,7.8,33
2059,1,3,14,0,14.2,80,55.5,6.8,113,317,255,368,0,977.3,279,8.5,44
2059,1,3,15,0,13.9,91,76.5,7.2,131,0,0,131,0,977.0,277,8.8,55
2059,1,3,16,0,13.5,100,83.6,8.0,69,0,0,69,0,976.7,279,8.7,66
2059,1,3,17,0,13.1,109,51.3,8.8,61,0,0,61,0,976.5,280,8.6,77
2059,1,3,18,0,12.7,119,10.5,9.1,29,0,0,29,0,976.5,277,8.5,87
2059,1,3,19,0,12.2,129,0.0,9.0,0,0,0,0,0,976.6,272,8.6,97
2059,1,3,20,0,11.8,140,0.0,8.9,0,0,0,0,0,976.7,266,8.7,105
2059,1,3,21,0,11.5,153,0.0,8.7,0,0,0,0,0,976.7,265,8.8,111
2059,1,3,22,0,11.4,167,0.0,8.4,0,0,0,0,0,976.5,268,8.9,115
2059,1,3,23,0,11.3,-177,0.0,8.1,0,0,0,0,0,976.4,271,9.0,116
2059,1,4,0,0,11.2,-162,0.0,7.9,0,0,0,0,0,976.2,273,9.2,114
2059,1,4,1,0,11.1,-149,0.0,7.7,0,0,0,0,0,976.0,273,9.5,109
2059,1,4,2,0,11.1,-136,0.0,7.5,0,0,0,0,0,975.8,273,9.7,102
2059,1,4,3,0,11.2,-125,1.1,7.5,0,0,0,0,0,976.0,272,9.8,94
2059,1,4,4,0,11.3,-115,53.9,7.6,12,8,3,15,0,976.4,272,9.7,84
2059,1,4,5,0,11.4,-106,30.2,7.6,61,417,147,208,0,976.8,271,9.6,73
2059,1,4,6,0,12.0,-97,0.0,7.5,95,743,350,446,0,977.1,268,9.9,62
2059,1,4,7,0,13.1,-87,0.0,7.3,107,846,533,641,0,977.5,265,10.4,51
2059,1,4,8,0,14.1,-76,0.0,7.0,112,913,699,810,0,977.8,261,11.0,40
2059,1,4,9,0,14.6,-59,0.0,6.7,111,956,830,939,0,978.0,261,11.2,30
2059,1,4,10,0,14.7,-32,0.2,6.3,116,966,896,1013,0,978.3,262,11.2,22
2059,1,4,11,0,14.7,7,10.9,6.0,316,640,604,921,0,978.5,263,11.2,19
2059,1,4,12,0,14.6,42,27.8,5.9,521,210,194,717,0,978.8,263,11.0,24
2059,1,4,13,0,14.4,65,21.1,5.9,422,345,280,702,0,979.2,263,10.7,33
2059,1,4,14,0,14.3,80,14.8,6.0,314,454,328,642,0,979.6,263,10.3,44
2059,1,4,15,0,13.9,91,5.5,6.1,171,664,367,537,0,980.1,263,9.7,55
2059,1,4,16,0,13.4,100,0.0,6.3,83,719,296,380,0,980.7,263,8.9,66
2059,1,4,17,0,12.9,109,0.0,6.5,57,514,127,185,0,981.2,262,8.0,77
2059,1,4,18,0,12.4,118,0.0,6.6,17,153,25,41,0,981.9,264,7.3,87
2059,1,4,19,0,11.7,129,0.0,6.5,0,0,0,0,0,982.8,266,6.8,97
2059,1,4,20,0,11.0,140,0.0,6.4,0,0,0,0,0,983.6,268,6.3,105
2059,1,4,21,0,10.8,153,0.0,6.5,0,0,0,0,0,983.8,271,6.0,111
2059,1,4,22,0,10.9,167,0.0,6.6,0,0,0,0,0,983.6,272,5.8,115
2059,1,4,23,0,11.0,-177,0.0,6.7,0,0,0,0,0,983.4,273,5.6,116
2059,1,5,0,0,11.1,-162,0.0,6.8,0,0,0,0,0,983.1,276,5.4,114
2059,1,5,1,0,11.2,-149,0.0,6.9,0,0,0,0,0,982.8,280,5.2,109
2059,1,5,2,0,11.3,-136,0.0,6.9,0,0,0,0,0,982.6,284,5.0,102
2059,1,5,3,0,11.6,-125,0.7,7.1,1,0,0,1,0,982.4,291,5.0,94
2059,1,5,4,0,12.0,-115,35.6,7.4,35,0,0,35,0,982.3,298,5.1,84
2059,1,5,5,0,12.3,-106,59.9,7.7,96,0,0,96,0,982.2,305,5.4,73
2059,1,5,6,0,12.9,-97,57.8,8.4,192,1,0,193,0,981.8,311,6.1,62
2059,1,5,7,0,13.6,-87,41.7,9.4,359,30,21,380,0,981.2,317,7.2,51
2059,1,5,8,0,14.2,-76,31.6,10.4,470,95,75,545,0,980.5,321,8.3,40
2059,1,5,9,0,14.4,-59,44.7,10.8,462,44,36,498,0,979.7,324,9.0,30
2059,1,5,10,0,14.1,-32,71.8,10.8,273,0,0,273,0,978.8,326,9.4,22
2059,1,5,11,0,13.8,7,78.1,10.7,218,0,0,218,0,977.9,328,9.8,19
2059,1,5,12,0,13.3,42,87.5,10.7,122,0,0,122,0,977.3,322,9.9,24
2059,1,5,13,0,12.6,65,94.0,10.8,51,0,0,51,0,977.1,311,10.1,33
2059,1,5,14,0,12.0,80,90.9,10.9,63,0,0,63,0,976.9,300,10.6,44
2059,1,5,15,0,11.6,91,65.3,10.5,176,6,2,178,0,976.9,295,10.3,55
2059,1,5,16,0,11.2,100,23.3,9.9,164,282,97,262,0,977.1,292,9.1,66
2059,1,5,17,0,10.9,109,40.2,9.3,71,157,55,126,0,977.2,288,7.8,77
2059,1,5,18,0,10.6,118,21.3,8.8,15,0,0,15,0,977.5,286,7.4,87
2059,1,5,19,0,10.3,128,0.0,8.3,0,0,0,0,0,977.8,284,7.7,97
2059,1,5,20,0,10.0,140,0.0,7.8,0,0,0,0,0,978.1,283,8.0,105
2059,1,5,21,0,9.9,153,0.0,7.8,0,0,0,0,0,978.2,281,8.4,111
2059,1,5,22,0,10.0,167,0.0,8.1,0,0,0,0,0,978.1,279,8.9,115
2059,1,5,23,0,10.0,-178,0.0,8.4,0,0,0,0,0,978.0,277,9.3,116
2059,1,6,0,0,10.0,-163,0.9,8.6,0,0,0,0,0,978.1,275,9.7,114
2059,1,6,1,0,9.9,-149,44.6,8.7,0,0,0,0,0,978.3,272,10.2,109
2059,1,6,2,0,9.9,-136,68.4,8.8,0,0,0,0,0,978.6,270,10.6,102
2059,1,6,3,0,9.9,-125,67.8,8.8,1,3,1,1,0,979.3,267,10.8,94
2059,1,6,4,0,10.0,-115,24.4,8.9,37,180,30,68,0,980.3,263,10.8,84
2059,1,6,5,0,10.1,-106,0.0,9.0,83,459,142,225,0,981.3,259,10.8,74
2059,1,6,6,0,10.6,-97,0.8,9.1,121,636,296,418,0,982.4,255,10.7,63
2059,1,6,7,0,11.5,-87,9.2,9.2,244,510,308,552,0,983.6,250,10.6,51
2059,1,6,8,0,12.4,-76,12.4,9.2,320,476,364,685,0,984.7,246,10.5,40
2059,1,6,9,0,12.9,-59,31.1,9.0,463,185,149,612,0,985.7,243,10.7,30
2059,1,6,10,0,12.9,-32,33.7,8.6,573,79,75,648,0,986.6,241,11.1,22
2059,1,6,11,0,12.9,6,47.5,8.1,482,44,42,523,0,987.5,239,11.5,19
2059,1,6,12,0,12.8,42,61.3,7.9,374,0,0,374,0,988.5,237,11.5,24
2059,1,6,13,0,12.7,65,61.4,7.8,337,0,0,337,0,989.7,235,11.1,33
2059,1,6,14,0,12.6,79,67.9,7.8,234,9,5,239,0,990.9,233,10.7,44
2059,1,6,15,0,12.4,90,26.2,7.7,137,476,247,384,0,992.0,232,10.1,55
2059,1,6,16,0,11.9,100,6.1,7.5,125,525,227,353,0,993.1,230,9.3,66
2059,1,6,17,0,11.5,109,56.1,7.4,59,146,50,109,0,994.1,229,8.6,77
2059,1,6,18,0,11.3,118,62.4,7.1,7,0,0,7,0,995.1,228,7.9,87
2059,1,6,19,0,11.3,128,19.6,6.8,0,0,0,0,0,996.2,229,7.3,97
2059,1,6,20,0,11.3,140,0.6,6.5,0,0,0,0,0,997.2,229,6.7,105
2059,1,6,21,0,11.1,153,0.0,6.3,0,0,0,0,0,997.8,228,6.4,111
2059,1,6,22,0,10.6,167,0.0,6.2,0,0,0,0,0,998.1,226,6.3,115
2059,1,6,23,0,10.2,-178,0.0,6.2,0,0,0,0,0,998.4,224,6.1,116
2059,1,7,0,0,9.9,-163,0.0,6.0,0,0,0,0,0,998.6,220,5.9,114
2059,1,7,1,0,9.6,-149,0.0,5.6,0,0,0,0,0,998.8,216,5.7,109
2059,1,7,2,0,9.3,-136,0.0,5.2,0,0,0,0,0,998.9,212,5.5,102
2059,1,7,3,0,9.3,-125,0.0,4.9,1,6,1,2,0,999.3,208,5.4,94
2059,1,7,4,0,9.5,-115,0.2,4.8,28,325,52,80,0,1000.0,203,5.4,84
2059,1,7,5,0,9.7,-106,9.9,4.7,109,408,109,218,0,1000.6,199,5.5,74
2059,1,7,6,0,10.9,-97,5.6,4.7,100,682,333,433,0,1001.1,195,5.5,63
2059,1,7,7,0,12.7,-87,0.1,4.8,79,910,567,645,0,1001.6,190,5.4,51
2059,1,7,8,0,14.5,-76,6.5,4.8,194,755,565,760,0,1002.0,186,5.3,40
2059,1,7,9,0,15.6,-59,3.6,4.9,149,875,763,911,0,1002.1,183,4.8,30
2059,1,7,10,0,16.1,-32,0.0,4.8,89,1006,931,1020,0,1002.0,180,3.8,22
2059,1,7,11,0,16.5,6,0.0,4.7,92,1007,948,1040,0,1001.9,176,2.9,20
2059,1,7,12,0,16.8,41,0.0,4.8,97,991,903,1000,0,1001.8,170,2.0,24
2059,1,7,13,0,17.1,64,0.0,4.9,99,964,808,905,0,1001.6,159,1.1,33
2059,1,7,14,0,17.4,79,0.0,5.0,97,920,666,762,0,1001.6,109,0.5,44
2059,1,7,15,0,17.1,90,0.0,5.6,92,845,489,581,0,1001.6,26,0.6,55
2059,1,7,16,0,16.5,100,0.6,6.5,81,718,299,381,0,1001.9,355,1.2,66
2059,1,7,17,0,15.9,109,27.3,7.5,65,263,87,152,0,1002.1,344,1.8,77
2059,1,7,18,0,14.8,118,15.2,8.2,21,13,2,23,0,1002.5,346,2.0,87
2059,1,7,19,0,13.5,128,0.0,8.6,0,0,0,0,0,1003.0,354,2.0,97
2059,1,7,20,0,12.1,140,0.0,9.0,0,0,0,0,0,1003.4,4,2.0,105
2059,1,7,21,0,11.1,153,0.0,8.8,0,0,0,0,0,1003.6,18,2.0,111
2059,1,7,22,0,10.3,167,0.0,8.3,0,0,0,0,0,1003.5,35,2.2,115
2059,1,7,23,0,9.6,-178,0.0,7.7,0,0,0,0,0,1003.5,49,2.5,116
2059,1,8,0,0,9.1,-163,0.0,7.3,0,0,0,0,0,1003.4,58,2.7,114
2059,1,8,1,0,8.7,-149,0.0,7.0,0,0,0,0,0,1003.5,65,2.7,109
2059,1,8,2,0,8.4,-136,0.0,6.8,0,0,0,0,0,1003.6,72,2.8,103
2059,1,8,3,0,8.9,-125,0.9,7.2,0,0,0,0,0,1003.9,73,2.8,94
2059,1,8,4,0,10.0,-115,46.3,8.0,21,0,0,21,0,1004.3,69,2.8,84
2059,1,8,5,0,11.1,-106,75.2,8.8,57,0,0,57,0,1004.8,65,2.9,74
2059,1,8,6,0,12.4,-97,74.8,9.1,111,0,0,111,0,1005.1,63,3.0,63
2059,1,8,7,0,13.7,-87,82.7,9.0,102,0,0,102,0,1005.4,63,3.1,52
2059,1,8,8,0,14.9,-75,84.7,8.9,124,0,0,124,0,1005.6,63,3.2,40
2059,1,8,9,0,15.6,-59,72.8,8.6,253,3,2,255,0,1005.5,63,3.3,30
2059,1,8,10,0,15.9,-32,41.7,8.1,466,131,123,589,0,1005.1,63,3.3,22
2059,1,8,11,0,16.0,6,21.0,7.6,473,356,335,808,0,1004.8,63,3.3,20
2059,1,8,12,0,16.2,41,6.6,7.4,227,766,694,922,0,1004.4,62,3.2,24
2059,1,8,13,0,16.4,64,14.8,7.5,316,524,453,769,0,1004.0,62,3.2,33
2059,1,8,14,0,16.5,79,19.7,7.6,360,341,243,604,0,1003.6,61,3.1,44
2059,1,8,15,0,16.3,90,14.0,7.7,248,433,245,492,0,1003.4,57,3.1,55
2059,1,8,16,0,15.7,100,4.9,8.0,126,578,229,354,0,1003.4,51,3.2,66
2059,1,8,17,0,15.2,109,35.4,8.3,60,230,80,140,0,1003.4,44,3.3,77
2059,1,8,18,0,14.5,118,19.8,8.5,18,0,0,18,0,1003.6,45,3.5,87
2059,1,8,19,0,13.7,128,0.0,8.7,0,0,0,0,0,1003.9,49,3.7,97
2059,1,8,20,0,13.0,139,0.0,8.9,0,0,0,0,0,1004.1,53,4.0,105
2059,1,8,21,0,12.3,152,0.0,8.8,0,0,0,0,0,1004.3,57,4.2,111
2059,1,8,22,0,11.7,167,0.0,8.4,0,0,0,0,0,1004.3,60,4.3,115
2059,1,8,23,0,11.2,-178,0.0,8.0,0,0,0,0,0,1004.2,64,4.4,116
2059,1,9,0,0,10.9,-163,0.0,7.8,0,0,0,0,0,1004.1,67,4.5,114
2059,1,9,1,0,10.7,-149,0.0,7.7,0,0,0,0,0,1003.8,70,4.5,110
2059,1,9,2,0,10.6,-136,0.0,7.7,0,0,0,0,0,1003.6,73,4.5,103
2059,1,9,3,0,10.8,-125,0.2,7.7,1,3,0,1,0,1003.6,74,4.6,94
2059,1,9,4,0,11.3,-115,9.3,7.7,43,148,23,67,0,1003.6,74,5.0,85
2059,1,9,5,0,11.8,-106,20.3,7.7,136,207,56,191,0,1003.7,73,5.3,74
2059,1,9,6,0,12.8,-97,19.3,7.9,204,330,159,364,0,1003.7,72,5.3,63
2059,1,9,7,0,14.3,-87,6.1,8.4,125,755,485,611,0,1003.7,72,5.2,52
2059,1,9,8,0,15.8,-75,1.1,8.8,92,939,709,800,0,1003.6,71,5.1,41
2059,1,9,9,0,16.7,-59,22.3,8.8,395,397,324,718,0,1003.3,69,4.9,30
2059,1,9,10,0,17.4,-32,29.2,8.6,539,192,179,718,0,1002.9,66,4.8,22
2059,1,9,11,0,17.9,6,26.8,8.3,530,240,225,757,0,1002.4,62,4.7,20
2059,1,9,12,0,18.2,41,34.1,8.4,565,101,94,659,0,1002.0,59,4.7,24
2059,1,9,13,0,18.4,64,36.3,8.6,533,53,42,576,0,1001.6,56,4.8,33
2059,1,9,14,0,18.5,79,12.8,8.9,228,627,426,654,0,1001.2,53,4.8,44
2059,1,9,15,0,18.2,90,0.0,9.3,68,904,522,589,0,1000.9,53,4.8,55
2059,1,9,16,0,17.4,99,0.0,9.8,58,809,333,392,0,1000.7,55,4.7,66
2059,1,9,17,0,16.7,108,0.0,10.2,43,622,151,195,0,1000.6,57,4.5,77
2059,1,9,18,0,15.7,118,0.0,10.5,13,195,32,45,0,1000.5,59,4.3,87
2059,1,9,19,0,14.6,128,0.0,10.6,0,0,0,0,0,1000.6,63,4.0,97
2059,1,9,20,0,13.5,139,0.0,10.7,0,0,0,0,0,1000.7,68,3.7,105
2059,1,9,21,0,12.9,152,0.0,10.6,0,0,0,0,0,1000.5,71,3.6,111
2059,1,9,22,0,12.6,167,0.0,10.5,0,0,0,0,0,1000.1,74,3.7,115
2059,1,9,23,0,12.5,-178,0.0,10.5,0,0,0,0,0,999.8,76,3.8,116
2059,1,10,0,0,12.4,-163,0.0,10.5,0,0,0,0,0,999.4,78,3.8,114
2059,1,10,1,0,12.3,-149,0.0,10.7,0,0,0,0,0,998.9,80,3.6,110
2059,1,10,2,0,12.2,-136,0.0,10.9,0,0,0,0,0,998.4,83,3.4,103
2059,1,10,3,0,12.7,-125,0.7,11.3,1,0,0,1,0,998.2,83,3.4,94
2059,1,10,4,0,13.5,-115,35.5,11.7,30,8,3,32,0,998.3,81,3.5,85
2059,1,10,5,0,14.4,-106,19.8,12.2,68,405,137,205,0,998.3,79,3.7,74
2059,1,10,6,0,16.0,-97,0.2,12.8,100,697,317,418,0,998.1,72,3.7,63
2059,1,10,7,0,18.1,-87,9.3,13.7,235,520,307,542,0,997.8,61,3.6,52
2059,1,10,8,0,20.2,-75,21.1,14.5,407,266,195,601,0,997.5,49,3.7,41
2059,1,10,9,0,21.3,-59,29.1,14.7,529,123,104,631,0,997.1,36,3.7,30
2059,1,10,10,0,21.7,-33,29.4,14.4,566,128,118,684,0,996.6,20,3.8,23
2059,1,10,11,0,22.0,5,10.2,14.2,295,631,593,888,0,996.1,7,4.2,20
2059,1,10,12,0,22.1,40,0.0,14.1,130,910,829,959,0,995.6,360,4.4,24
2059,1,10,13,0,22.2,64,0.3,14.3,122,891,746,869,0,995.1,355,4.3,33
2059,1,10,14,0,22.3,79,13.1,14.5,257,511,386,644,0,994.7,351,4.2,44
2059,1,10,15,0,21.9,90,22.3,14.8,296,237,139,435,0,994.4,349,4.0,55
2059,1,10,16,0,21.2,99,8.4,15.1,150,475,175,324,0,994.2,348,3.7,66
2059,1,10,17,0,20.5,108,0.0,15.3,58,472,118,177,0,994.0,348,3.4,77
2059,1,10,18,0,19.5,118,0.0,15.4,17,138,23,39,0,994.0,344,2.9,87
2059,1,10,19,0,18.2,128,0.0,15.1,0,0,0,0,0,994.2,334,2.3,97
2059,1,10,20,0,16.9,139,0.0,14.9,0,0,0,0,0,994.3,317,1.8,105
2059,1,10,21,0,16.0,152,0.0,14.6,0,0,0,0,0,994.2,293,1.6,111
2059,1,10,22,0,15.3,167,0.0,14.1,0,0,0,0,0,993.9,271,1.8,115
2059,1,10,23,0,14.7,-178,0.0,13.7,0,0,0,0,0,993.6,256,2.2,116
2059,1,11,0,0,14.3,-163,0.6,13.2,0,0,0,0,0,993.4,246,2.7,115
2059,1,11,1,0,13.9,-149,31.0,12.6,0,0,0,0,0,993.5,240,3.3,110
2059,1,11,2,0,13.7,-136,47.7,12.1,0,0,0,0,0,993.5,235,3.9,103
2059,1,11,3,0,13.5,-125,32.5,11.5,0,0,0,0,0,993.8,233,4.3,95
2059,1,11,4,0,13.4,-115,63.1,10.8,12,0,0,12,0,994.2,230,4.5,85
2059,1,11,5,0,13.4,-106,59.6,10.2,112,0,0,112,0,994.7,228,4.7,74
2059,1,11,6,0,14.5,-97,37.7,10.4,253,34,19,273,0,995.0,228,4.7,63
2059,1,11,7,0,16.3,-87,12.1,11.1,162,598,398,560,0,995.1,229,4.7,52
2059,1,11,8,0,18.2,-75,0.0,11.8,86,930,700,786,0,995.2,230,4.7,41
2059,1,11,9,0,19.3,-59,0.2,12.1,102,942,807,909,0,995.2,236,4.8,31
2059,1,11,10,0,19.9,-33,7.0,12.1,256,721,660,916,0,995.0,246,5.1,23
2059,1,11,11,0,20.3,5,3.9,12.0,225,786,738,964,0,994.8,255,5.5,20
2059,1,11,12,0,20.4,40,0.0,11.8,178,859,783,962,0,994.7,257,6.0,24
2059,1,11,13,0,20.1,63,0.0,11.4,190,810,678,868,0,994.8,254,6.3,33
2059,1,11,14,0,19.8,78,0.0,11.0,163,793,572,736,0,994.9,251,6.7,44
2059,1,11,15,0,19.1,89,0.0,10.7,102,827,473,576,0,995.0,249,6.8,55
2059,1,11,16,0,18.1,99,0.0,10.4,67,776,319,387,0,995.3,248,6.6,66
2059,1,11,17,0,17.1,108,0.0,10.2,47,596,145,192,0,995.5,247,6.4,77
2059,1,11,18,0,16.2,117,0.0,10.1,14,186,31,44,0,995.6,245,6.3,87
2059,1,11,19,0,15.4,128,0.0,9.9,0,0,0,0,0,995.8,244,6.2,97
2059,1,11,20,0,14.6,139,0.0,9.9,0,0,0,0,0,995.9,242,6.2,105
2059,1,11,21,0,14.0,152,0.0,9.9,0,0,0,0,0,995.9,241,6.2,111
2059,1,11,22,0,13.5,166,0.0,10.0,0,0,0,0,0,996.0,239,6.3,115
2059,1,11,23,0,13.1,-178,0.0,10.0,0,0,0,0,0,996.0,237,6.4,117
2059,1,12,0,0,12.9,-163,0.0,10.1,0,0,0,0,0,996.0,235,6.4,115
2059,1,12,1,0,12.9,-149,0.0,10.1,0,0,0,0,0,995.9,232,6.3,110
2059,1,12,2,0,12.9,-136,0.0,10.1,0,0,0,0,0,995.8,230,6.3,103
2059,1,12,3,0,13.1,-125,0.7,10.1,1,0,0,1,0,996.0,228,6.2,95
2059,1,12,4,0,13.4,-115,37.6,10.0,31,0,0,31,0,996.4,225,6.2,85
2059,1,12,5,0,13.8,-106,47.0,10.0,135,0,0,135,0,996.8,222,6.2,74
2059,1,12,6,0,15.1,-97,46.4,9.9,229,7,4,233,0,997.2,222,6.0,63
2059,1,12,7,0,17.2,-87,27.3,9.7,264,321,215,479,0,997.7,222,5.6,52
2059,1,12,8,0,19.3,-75,13.1,9.6,280,560,423,703,0,998.2,223,5.2,41
2059,1,12,9,0,20.6,-59,11.3,9.6,290,632,542,832,0,998.3,226,4.8,31
2059,1,12,10,0,21.4,-33,3.9,9.8,162,879,813,977,0,998.1,231,4.4,23
2059,1,12,11,0,22.0,5,0.0,9.9,90,1007,945,1035,0,997.9,237,4.2,20
2059,1,12,12,0,22.4,40,0.0,10.0,89,998,907,996,0,997.7,240,4.0,24
2059,1,12,13,0,22.7,63,0.0,10.1,85,978,818,903,0,997.6,240,3.9,33
2059,1,12,14,0,22.9,78,0.0,10.1,80,946,683,762,0,997.5,239,3.9,44
2059,1,12,15,0,22.5,89,0.0,10.4,71,891,514,585,0,997.5,240,3.7,55
2059,1,12,16,0,21.7,99,0.0,10.9,60,795,327,388,0,997.7,243,3.3,66
2059,1,12,17,0,20.8,108,0.0,11.4,43,607,147,192,0,997.8,247,2.9,77
2059,1,12,18,0,19.4,117,0.0,11.7,13,189,31,44,0,998.1,246,2.4,87
2059,1,12,19,0,17.5,127,0.0,11.9,0,0,0,0,0,998.5,239,1.6,97
2059,1,12,20,0,15.6,139,0.0,12.0,0,0,0,0,0,998.9,219,1.0,105
2059,1,12,21,0,14.5,152,0.0,12.2,0,0,0,0,0,999.0,142,0.4,112
2059,1,12,22,0,14.0,166,0.0,12.3,0,0,0,0,0,998.9,72,1.2,116
