country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Upper Spencer Gulf,9,-32.955673,137.615433,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2015,1,1,0,0,20.2,-170,0,14.7,0,0,0,0,0,995.6,152,9.09,123,,
2015,1,1,1,0,19.6,-154,0.1,15.1,0,0,0,0,0,995.1,148.7,7.974,119,,
2015,1,1,2,0,19,-141,7.1,15.5,0,0,0,0,0,994.7,147.1,7.576,112,,
2015,1,1,3,0,18.8,-130,11.4,15.7,0,0,0,0,0,994.7,145.6,6.608,103,,
2015,1,1,4,0,18.9,-120,33.9,15.9,3,0,0,3,0,995,147.8,5.768,93,,
2015,1,1,5,0,19,-112,44.8,16.1,64,0,0,64,0,995.4,148.8,5.818,82,,
2015,1,1,6,0,20.8,-105,42.5,15.8,182,0,0,182,0,995.6,146.7,5.737,70,,
2015,1,1,7,0,23.8,-98,61.6,15.2,191,1,1,192,0,995.7,142.4,5.648,58,,
2015,1,1,8,0,26.9,-91,46.9,14.5,374,54,41,416,0,995.7,140.6,4.574,45,,
2015,1,1,9,0,29,-81,34.2,13,556,54,45,601,0,995.5,174.9,9.284,33,,
2015,1,1,10,0,30.4,-64,18.8,11,427,434,415,843,0,995,171.5,9.583,21,,
2015,1,1,11,0,31.7,-21,11.4,9,376,602,587,963,0,994.5,171.5,10.277,12,,
2015,1,1,12,0,32.9,37,8,7.1,310,705,681,991,0,993.9,172.9,10.667,14,,
2015,1,1,13,0,33.9,70,5.2,5.2,244,778,708,952,0,993.3,174,10.873,24,,
2015,1,1,14,0,34.9,84,1.8,3.4,162,867,693,855,0,992.6,177.1,11.747,36,,
2015,1,1,15,0,35.1,93,1.7,3.3,125,843,559,684,0,992.2,178.2,12.804,49,,
2015,1,1,16,0,34.8,100,1,4.6,95,789,381,476,0,992.1,180.9,14.062,61,,
2015,1,1,17,0,34.4,107,0,6.1,61,651,198,259,0,991.9,184.1,14.271,73,,
2015,1,1,18,0,32.7,115,0,7.8,23,221,47,69,0,992.1,184.2,14.627,85,,
2015,1,1,19,0,30.2,123,0,9.6,2,7,1,3,0,992.6,178.1,15.36,96,,
2015,1,1,20,0,27.5,133,0,11.4,0,0,0,0,0,993.1,171.1,13.999,106,,
2015,1,1,21,0,26,144,0,12.3,0,0,0,0,0,993.2,170.5,14.831,114,,
2015,1,1,22,0,25.2,158,0,12.6,0,0,0,0,0,993.1,172.7,14.899,120,,
2015,1,1,23,0,24.6,174,0,12.7,0,0,0,0,0,993,171.9,14.354,123,,
2015,1,2,0,0,24.3,-170,0,12.6,0,0,0,0,0,992.8,168.5,13.266,123,,
2015,1,2,1,0,24.2,-154,0,12.2,0,0,0,0,0,992.6,168.5,12.564,119,,
2015,1,2,2,0,24.2,-141,0,11.9,0,0,0,0,0,992.4,167.7,11.905,112,,
2015,1,2,3,0,24.4,-130,0,11.5,0,0,0,0,0,992.6,167.5,11.923,103,,
2015,1,2,4,0,24.6,-120,0.2,11.2,3,9,1,4,0,993,168.4,12.145,93,,
2015,1,2,5,0,24.8,-112,9.2,10.9,59,192,42,101,0,993.5,166.9,12.264,82,,
2015,1,2,6,0,26.4,-105,5.2,10.4,76,631,239,315,0,993.9,165.7,11.407,70,,
2015,1,2,7,0,28.9,-98,3.9,9.8,123,767,404,527,0,994.1,169.3,9.732,58,,
2015,1,2,8,0,31.6,-91,2.3,9.1,113,892,634,746,0,994.3,170.3,8.834,45,,
2015,1,2,9,0,32.7,-81,4.7,9.3,187,843,699,885,0,994.2,167.1,7.805,33,,
2015,1,2,10,0,32.7,-64,4.3,10,191,874,815,1006,0,993.7,164.9,7.724,21,,
2015,1,2,11,0,32.6,-21,4.9,10.8,216,860,837,1053,0,993.1,166.3,7.9,12,,
2015,1,2,12,0,32.8,36,2.2,10.9,157,949,918,1074,0,992.6,167.6,8.116,14,,
2015,1,2,13,0,33.3,70,0,10.3,104,1011,921,1025,0,992,167.1,8.307,24,,
2015,1,2,14,0,33.8,84,2,9.8,134,916,741,875,0,991.5,168.7,8.634,36,,
2015,1,2,15,0,33.9,93,1.1,9.8,108,901,592,700,0,991.1,172,9.193,49,,
2015,1,2,16,0,33.7,100,0,10.4,76,853,416,493,0,990.9,181.3,9.786,61,,
2015,1,2,17,0,33.5,107,0,10.9,58,680,207,265,0,990.7,184.1,9.913,73,,
2015,1,2,18,0,32.6,114,0,11.2,23,232,49,71,0,990.6,185.2,9.827,85,,
2015,1,2,19,0,31.1,123,0,11.1,2,8,1,3,0,990.6,190.4,11.514,96,,
2015,1,2,20,0,29.5,132,0,11.1,0,0,0,0,0,990.6,180.4,11.299,106,,
2015,1,2,21,0,28.3,144,0,11.3,0,0,0,0,0,990.5,158.8,10.764,114,,
2015,1,2,22,0,27.3,158,0,11.8,0,0,0,0,0,990.4,157.5,10.15,120,,
2015,1,2,23,0,26.4,174,0,12.2,0,0,0,0,0,990.3,152.4,9.006,123,,
2015,1,3,0,0,26.2,-170,0,12.3,0,0,0,0,0,990.1,148.9,8.625,123,,
2015,1,3,1,0,26.6,-154,0,12,0,0,0,0,0,990,132.4,7.9,119,,
