country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,Cloud Opacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units
Australia,Solcast https://solcast.com,Pilbara,7,-24.076559,117.108765,0,deg C,degree,%,deg C,W/m2,W/m2,W/m2,W/m2,cm,mbar,degree,m/s,degree
Year,Month,Day,Hour,Minute,Temperature,Azimuth,Cloud Opacity,Dew Point,DHI,DNI,EBH,GHI,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith,,
2019,1,1,0,0,31.5,-157,0,0.1,0,0,0,0,0,957,295.7,9.926,129,,
2019,1,1,1,0,30.9,-143,0,0.4,0,0,0,0,0,957,308.4,8.247,122,,
2019,1,1,2,0,30.3,-131,0,0.7,0,0,0,0,0,957.5,293.4,9.087,113,,
2019,1,1,3,0,29.7,-122,0,1,0,0,0,0,0,957.9,280.3,8.934,102,,
2019,1,1,4,0,30.2,-115,0.9,1.4,10,73,7,17,0,958.4,288,7.657,90,,
2019,1,1,5,0,31.8,-110,0.8,1.9,57,564,130,186,0,959,284.6,7.264,77,,
2019,1,1,6,0,33.4,-105,3.4,2.5,111,704,301,412,0,959.5,322.1,5.108,64,,
2019,1,1,7,0,35.2,-101,2,2.4,121,840,530,651,0,959.6,161,5.058,51,,
2019,1,1,8,0,37,-97,2.2,1.7,144,887,705,849,0,959.3,151,4.245,37,,
2019,1,1,9,0,38.8,-93,0.9,0.9,131,964,880,1011,0,959.1,144.8,2.823,24,,
2019,1,1,10,0,40.3,-85,0,0.5,113,1015,996,1110,0,958.6,192.9,2.482,10,,
2019,1,1,11,0,41.4,59,1,0.5,138,982,978,1115,0,958,222.7,1.934,5,,
2019,1,1,12,0,42.5,91,3.6,0.5,187,887,847,1034,0,957.4,246.7,5.036,17,,
2019,1,1,13,0,43,95,11.2,0.6,298,635,546,844,0,957,218.9,2.716,31,,
2019,1,1,14,0,42.9,99,12.8,0.8,275,549,396,671,0,956.7,232.9,3.8,45,,
2019,1,1,15,0,42.8,103,21.4,1,276,284,153,428,0,956.4,202,4.352,58,,
2019,1,1,16,0,42,108,16.4,2,151,323,92,243,0,956.5,234.3,6.338,71,,
2019,1,1,17,0,40.4,113,1.4,3.8,32,290,42,74,0,956.9,231.7,9.354,84,,
2019,1,1,18,0,38.8,119,0,5.7,0,0,0,0,0,957.3,222.3,12.222,96,,
2019,1,1,19,0,37.2,127,0,6.5,0,0,0,0,0,957.8,218.8,13.225,108,,
2019,1,1,20,0,35.6,137,0,6.4,0,0,0,0,0,958.3,216.5,14.092,118,,
2019,1,1,21,0,34,150,0,6.3,0,0,0,0,0,958.8,213.8,14.246,126,,
2019,1,1,22,0,32.6,167,0,6.5,0,0,0,0,0,958.9,210.4,14.821,131,,
2019,1,1,23,0,31.4,-175,0,7.1,0,0,0,0,0,958.7,202.1,12.469,132,,
2019,1,2,0,0,30.3,-157,0,7.6,0,0,0,0,0,958.4,191.7,10.846,129,,
2019,1,2,1,0,29.3,-143,0,8,0,0,0,0,0,958.5,175.7,9.983,122,,
2019,1,2,2,0,28.5,-131,0,8.2,0,0,0,0,0,958.8,180.9,10.553,113,,
2019,1,2,3,0,27.7,-122,0,8.4,0,0,0,0,0,959.2,174.1,10.115,102,,
2019,1,2,4,0,28,-115,0,8.8,9,90,9,17,0,959.6,171.8,10.78,90,,
2019,1,2,5,0,29.4,-110,0,9.5,49,602,138,187,0,960,169.9,9.739,77,,
2019,1,2,6,0,30.9,-105,0,10.2,72,818,356,428,0,960.5,167.6,7.477,64,,
2019,1,2,7,0,32.6,-101,0,9.7,85,918,577,662,0,960.5,170.3,5.728,51,,
2019,1,2,8,0,34.6,-97,0,8.1,93,975,771,864,0,960.2,180.4,5.078,38,,
2019,1,2,9,0,36.6,-93,0,6.5,98,1007,919,1017,0,959.9,189.6,4.965,24,,
2019,1,2,10,0,38.2,-85,0,5.3,100,1025,1007,1106,0,959.4,194.4,4.918,10,,
2019,1,2,11,0,39.4,56,0,4.6,100,1029,1024,1124,0,958.9,205.8,5.151,5,,
2019,1,2,12,0,40.6,90,0,3.9,97,1021,972,1069,0,958.3,219.7,6.237,17,,
2019,1,2,13,0,41,95,0,3.2,91,1002,857,947,0,957.8,220.1,6.464,31,,
2019,1,2,14,0,40.8,99,0,2.7,83,962,684,768,0,957.5,222.7,7.273,45,,
2019,1,2,15,0,40.5,103,0,2.1,73,891,472,546,0,957.1,218.9,8.66,58,,
2019,1,2,16,0,39.4,108,0,2.3,58,752,245,303,0,957.2,219.1,10.407,71,,
2019,1,2,17,0,37.6,113,0.9,3.1,28,337,50,77,0,957.7,213.6,10.869,84,,
2019,1,2,18,0,35.8,119,0,3.9,0,0,0,0,0,958.3,214,11.759,96,,
2019,1,2,19,0,34.2,127,0,3.9,0,0,0,0,0,958.7,209.5,12.493,108,,
2019,1,2,20,0,32.8,137,0,3,0,0,0,0,0,959.1,205.8,13.118,118,,
2019,1,2,21,0,31.5,150,0,2.2,0,0,0,0,0,959.5,200.3,13.94,126,,
2019,1,2,22,0,30.3,166,0,2.1,0,0,0,0,0,959.6,197,13.724,132,,
2019,1,2,23,0,29.4,-175,0,2.6,0,0,0,0,0,959.3,191.7,12.78,133,,
2019,1,3,0,0,28.4,-157,0,3.2,0,0,0,0,0,959.1,182.2,12.272,129,,
2019,1,3,1,0,27.5,-143,0,3.7,0,0,0,0,0,959.2,176.9,11.111,122,,
2019,1,3,2,0,26.8,-131,0,4.1,0,0,0,0,0,959.7,159,6.144,113,,
2019,1,3,3,0,26,-122,0,4.6,0,0,0,0,0,960.2,153.1,5.364,102,,
2019,1,3,4,0,26.4,-115,0,5.3,8,90,8,17,0,960.7,148.2,6.051,90,,
2019,1,3,5,0,27.9,-110,0.9,6.1,49,587,134,183,0,961.2,153,7.315,77,,
2019,1,3,6,0,29.3,-105,0.4,6.9,74,804,347,421,0,961.7,159.6,6.632,64,,
2019,1,3,7,0,31.1,-101,3.3,6.9,128,808,506,633,0,961.9,149.8,5.552,51,,
2019,1,3,8,0,33.1,-97,6.4,5.9,205,755,596,801,0,961.7,144.8,4.886,38,,
2019,1,3,9,0,35.2,-93,2.2,5,149,917,836,984,0,961.5,163.3,3.412,24,,
2019,1,3,10,0,36.8,-85,0.5,4.5,117,990,971,1088,0,961.1,161.8,1.964,10,,
2019,1,3,11,0,38.1,54,0.3,4.6,114,998,994,1108,0,960.6,209,2.055,5,,
2019,1,3,12,0,39.4,90,0.4,4.7,117,981,935,1052,0,960,212.5,2.171,17,,
2019,1,3,13,0,40,95,8.3,5,250,704,607,857,0,959.6,230.5,3.533,31,,
2019,1,3,14,0,40,99,18.5,5.3,344,378,271,615,0,959.2,237.1,4.149,45,,
2019,1,3,15,0,39.9,103,18,5.7,234,382,200,434,0,958.8,233.8,5.35,58,,
2019,1,3,16,0,39.2,107,3.3,6.5,91,588,190,281,0,958.9,215.2,6.498,71,,
2019,1,3,17,0,37.9,113,2.3,7.6,34,250,38,72,0,959.4,213.7,8.04,84,,
2019,1,3,18,0,36.6,119,0,8.7,0,0,0,0,0,959.9,210.6,10.476,96,,
2019,1,3,19,0,35.4,127,0,8.6,0,0,0,0,0,960.3,206,12.265,108,,
2019,1,3,20,0,34.2,137,0,7.5,0,0,0,0,0,960.6,194.2,13.015,118,,
2019,1,3,21,0,33,150,0.1,6.3,0,0,0,0,0,960.9,184.9,14.291,126,,
2019,1,3,22,0,32,166,18.4,5.7,0,0,0,0,0,960.9,181.9,14.458,132,,
2019,1,3,23,0,31.3,-175,24.7,5.5,0,0,0,0,0,960.7,175.7,13.673,133,,
2019,1,4,0,0,30.5,-158,21.6,5.3,0,0,0,0,0,960.4,168.3,12.355,129,,
2019,1,4,1,0,29.8,-143,17,5.4,0,0,0,0,0,960.5,164.6,12.801,123,,
2019,1,4,2,0,29.2,-131,9.7,5.8,0,0,0,0,0,960.9,159.7,12.18,113,,
2019,1,4,3,0,28.6,-122,8.2,6.2,0,0,0,0,0,961.3,152.3,9.825,102,,
2019,1,4,4,0,28.8,-115,9.6,6.5,11,13,1,12,0,961.8,150.4,9.949,90,,
2019,1,4,5,0,29.6,-110,39.5,6.9,89,37,5,94,0,962.4,157.6,10.751,78,,
2019,1,4,6,0,30.5,-105,32.1,7.2,245,87,36,281,0,962.9,156.5,9.694,65,,
2019,1,4,7,0,31.9,-101,47.9,7.3,328,5,3,330,0,963.1,151.3,9.435,51,,
2019,1,4,8,0,33.8,-97,40.1,7.2,488,21,18,506,0,962.9,144.6,8.613,38,,
2019,1,4,9,0,35.7,-92,21,7.1,475,340,311,785,0,962.8,133.6,8.518,24,,
2019,1,4,10,0,37.1,-84,8.9,6.9,302,696,685,987,0,962.4,137.1,6.286,10,,
2019,1,4,11,0,38.2,51,11.1,6.6,354,628,625,979,0,961.8,148.3,4.786,5,,
2019,1,4,12,0,39.3,90,3.2,6.4,188,868,826,1014,0,961.2,165.8,5.104,17,,
2019,1,4,13,0,39.7,95,2.1,6.2,150,889,759,908,0,960.8,171.2,6.073,31,,
2019,1,4,14,0,39.5,99,0.8,6.3,111,889,635,746,0,960.5,175.8,6.548,44,,
2019,1,4,15,0,39.2,103,1.2,6.3,101,800,424,526,0,960.3,172.8,6.866,58,,
2019,1,4,16,0,38.4,107,9.3,6.7,101,498,168,269,0,960.5,171.1,7.462,71,,
2019,1,4,17,0,37,112,5,7.4,37,219,34,71,0,961.2,169.2,8.398,84,,
2019,1,4,18,0,35.6,119,0,8.2,0,0,0,0,0,961.8,165.2,10.381,96,,
2019,1,4,19,0,34.5,126,0,8.7,0,0,0,0,0,962.3,164.9,13.419,108,,
2019,1,4,20,0,33.8,136,0,8.8,0,0,0,0,0,962.7,162.1,15.073,118,,
2019,1,4,21,0,33,150,0.1,9,0,0,0,0,0,963,157.2,15.083,126,,
2019,1,4,22,0,32.4,166,8.6,9.4,0,0,0,0,0,963,135.2,14.887,132,,
2019,1,4,23,0,31.9,-175,7,9.9,0,0,0,0,0,962.7,123.2,14.439,133,,
2019,1,5,0,0,31.4,-158,7.1,10.4,0,0,0,0,0,962.3,110.4,14.77,130,,
2019,1,5,1,0,31,-143,0.2,10.6,0,0,0,0,0,962.3,114,13.268,123,,
2019,1,5,2,0,30.6,-131,0,10.6,0,0,0,0,0,962.6,107.4,14.939,113,,
2019,1,5,3,0,30.3,-122,0,10.5,0,0,0,0,0,962.9,103.4,15.504,102,,
2019,1,5,4,0,30.5,-115,7.4,10.6,9,4,0,9,0,963.4,98.9,15.471,90,,
2019,1,5,5,0,31.3,-110,16.1,10.9,86,227,56,142,0,964.2,90.9,14.81,78,,
2019,1,5,6,0,32,-105,10.2,11.2,173,412,185,358,0,964.9,84.1,14.717,65,,
2019,1,5,7,0,33.3,-101,10.1,10.9,252,502,307,559,0,965.1,77.9,14.534,51,,
2019,1,5,8,0,35.1,-97,27.8,10.1,483,146,113,596,0,964.9,73.8,12.845,38,,
2019,1,5,9,0,36.9,-92,22.1,9.2,460,330,308,768,0,964.6,60.6,11.281,24,,
2019,1,5,10,0,38.4,-84,8.9,8.7,319,672,659,978,0,964.1,45,9.854,11,,
2019,1,5,11,0,39.5,49,2,8.4,194,878,874,1069,0,963.3,32.7,7.514,5,,
2019,1,5,12,0,40.7,89,0.5,8.2,164,909,867,1032,0,962.6,25.7,6.303,17,,
2019,1,5,13,0,41.3,94,17.8,7.9,373,438,387,761,0,962,7.8,5.533,31,,
2019,1,5,14,0,41.3,99,63.5,7.5,273,2,1,274,0,961.5,13.4,4.175,44,,
2019,1,5,15,0,41.4,103,66.1,7.2,181,0,0,181,0,961,6.6,3.987,58,,
2019,1,5,16,0,40.4,107,74,7.6,72,0,0,72,0,961.1,332.1,3.16,71,,
2019,1,5,17,0,38.6,112,61.8,8.5,19,0,0,19,0,961.7,327.6,2.319,84,,
2019,1,5,18,0,36.7,118,25.4,9.5,0,0,0,0,0,962.3,106.3,12.083,96,,
2019,1,5,19,0,35.4,126,12.3,9.5,0,0,0,0,0,962.7,13.1,15.352,108,,
2019,1,5,20,0,34.7,136,11.3,8.6,0,0,0,0,0,963.1,59,12.171,118,,
2019,1,5,21,0,33.9,149,16.5,7.7,0,0,0,0,0,963.4,42,11.239,126,,
2019,1,5,22,0,33.2,166,47.2,7.2,0,0,0,0,0,963.5,8.1,14.12,132,,
2019,1,5,23,0,32.7,-176,51.4,7,0,0,0,0,0,963.3,42.2,4.769,133,,
2019,1,6,0,0,32.1,-158,53.1,6.9,0,0,0,0,0,963.1,64.6,9.429,130,,
2019,1,6,1,0,31.5,-143,57.5,6.5,0,0,0,0,0,963.1,62.6,8.056,123,,
2019,1,6,2,0,30.8,-131,57.2,6.1,0,0,0,0,0,963.3,63.5,7.205,114,,
2019,1,6,3,0,30.2,-122,60.1,5.6,0,0,0,0,0,963.5,62.5,6.052,103,,
2019,1,6,4,0,30.4,-115,55.6,5.8,5,0,0,5,0,963.9,87.5,11.799,91,,
2019,1,6,5,0,31.3,-110,20.3,6.7,103,94,27,130,0,964.6,84.6,13.139,78,,
2019,1,6,6,0,32.3,-105,0.8,7.6,112,650,281,394,0,965.2,77.2,12.441,65,,
2019,1,6,7,0,33.8,-101,0,7.3,122,820,510,633,0,965.3,64.9,11.978,52,,
2019,1,6,8,0,35.8,-97,0,5.9,129,900,708,838,0,965.1,58.5,10.47,38,,
2019,1,6,9,0,37.8,-92,0.6,4.5,149,920,836,985,0,964.8,57.8,9.164,24,,
2019,1,6,10,0,39.2,-83,2.1,4,188,888,870,1058,0,964.2,53.8,8.239,11,,
2019,1,6,11,0,40,46,0.1,4.3,143,961,957,1099,0,963.5,46.3,6.953,5,,
2019,1,6,12,0,40.8,89,1.5,4.7,169,906,864,1033,0,962.7,42.2,5.122,17,,
2019,1,6,13,0,41.2,94,1,4.9,140,909,780,921,0,962.1,51.3,2.877,31,,
2019,1,6,14,0,41.2,98,4.6,4.9,176,754,543,719,0,961.6,41.1,2.389,44,,
2019,1,6,15,0,41.3,103,21.2,5,272,268,152,424,0,961.2,77.4,1.283,58,,
2019,1,6,16,0,40.5,107,44.8,5.5,164,8,3,166,0,961.3,116.3,1.967,71,,
2019,1,6,17,0,39.1,112,26.2,6.5,44,15,1,46,0,961.9,92.7,1.964,84,,
2019,1,6,18,0,37.6,118,0,7.5,0,0,0,0,0,962.6,104.5,1.653,96,,
2019,1,6,19,0,36.3,126,0,7.4,0,0,0,0,0,962.9,111.1,1.755,108,,
2019,1,6,20,0,35.2,136,0,6.3,0,0,0,0,0,963,117.4,3.664,118,,
2019,1,6,21,0,34.1,149,0.4,5.1,0,0,0,0,0,963.1,94.4,4.82,127,,
2019,1,6,22,0,33.3,166,33.9,4.4,0,0,0,0,0,962.9,197.5,19.454,132,,
2019,1,6,23,0,32.8,-176,35.3,4,0,0,0,0,0,962.6,178.6,17.462,133,,
2019,1,7,0,0,32.3,-158,34.1,3.6,0,0,0,0,0,962.2,155,15.721,130,,
2019,1,7,1,0,31.8,-143,1.2,2.9,0,0,0,0,0,962.2,122.7,16.006,123,,
2019,1,7,2,0,31.4,-131,0,2,0,0,0,0,0,962.4,102.5,14.543,114,,
2019,1,7,3,0,31,-122,0,1.1,0,0,0,0,0,962.7,95.4,15.438,103,,
2019,1,7,4,0,31.4,-115,2.5,0.2,10,18,2,11,0,963.2,84.3,16.347,91,,
2019,1,7,5,0,32.5,-110,32.3,-0.6,103,23,4,107,0,964,78.5,16.426,78,,
2019,1,7,6,0,33.7,-105,55.7,-1.4,181,0,0,181,0,964.7,72.9,16.096,65,,
2019,1,7,7,0,35.1,-101,50.3,-0.7,307,13,7,314,0,964.9,63.8,11.425,52,,
2019,1,7,8,0,36.8,-96,35.2,1.3,474,88,73,547,0,964.6,59.8,9.069,38,,
2019,1,7,9,0,38.5,-92,21.1,3.3,490,324,291,782,0,964.3,58.6,7.533,24,,
2019,1,7,10,0,39.6,-83,13.9,4.3,414,528,518,933,0,963.7,49.6,7.495,11,,
2019,1,7,11,0,40.2,44,5,4.4,252,799,795,1046,0,963,41.9,5.799,5,,
2019,1,7,12,0,40.8,88,3.7,4.5,220,828,790,1010,0,962.2,36.4,3.158,17,,
2019,1,7,13,0,41.1,94,16.1,4.5,378,464,406,784,0,961.7,43.5,1.526,31,,
2019,1,7,14,0,41,98,36.7,4.4,422,77,51,473,0,961.3,152.1,2.215,44,,
2019,1,7,15,0,41,102,26,4.4,289,193,105,394,0,961,199,2.208,58,,
2019,1,7,16,0,40.4,107,56.3,5,135,4,2,136,0,961,174.2,3.929,71,,
2019,1,7,17,0,39.2,112,57.9,6.2,25,0,0,25,0,961.5,164.2,3.693,84,,
2019,1,7,18,0,38,118,32.3,7.5,0,0,0,0,0,961.9,186.1,2.324,96,,
2019,1,7,19,0,37,126,16.9,7.2,0,0,0,0,0,962.2,160.9,5.918,108,,
2019,1,7,20,0,36,136,24.9,5.5,0,0,0,0,0,962.3,136.4,5.608,118,,
2019,1,7,21,0,35,149,23.5,3.8,0,0,0,0,0,962.3,167.6,6.882,127,,
2019,1,7,22,0,34,166,1.1,2.9,0,0,0,0,0,962.2,156,14.411,132,,
2019,1,7,23,0,32.9,-176,0,2.7,0,0,0,0,0,961.9,149.2,12.468,133,,
2019,1,8,0,0,31.9,-158,1.9,2.5,0,0,0,0,0,961.6,159,10.962,130,,
2019,1,8,1,0,31,-143,6.5,2.4,0,0,0,0,0,961.5,148.5,11.931,123,,
2019,1,8,2,0,30.1,-131,5.6,2.3,0,0,0,0,0,961.7,81.4,14.59,114,,
2019,1,8,3,0,29.2,-122,3.6,2.3,0,0,0,0,0,962,79.9,17.34,103,,
2019,1,8,4,0,29.8,-115,0.3,2.8,7,60,5,12,0,962.4,70.1,17.772,91,,
2019,1,8,5,0,31.6,-110,4.8,4,70,432,91,161,0,963.1,61.7,16.633,78,,
2019,1,8,6,0,33.5,-105,0.3,5.1,82,767,327,409,0,963.8,59,16.849,65,,
2019,1,8,7,0,35.4,-100,0,4.9,100,880,544,644,0,964,60.8,14.03,52,,
2019,1,8,8,0,37.4,-96,0,3.2,114,936,734,848,0,963.7,58.1,14.254,38,,
2019,1,8,9,0,39.3,-92,0,1.6,123,969,879,1002,0,963.3,52.1,12.554,25,,
2019,1,8,10,0,40.6,-82,1.1,0.9,147,956,936,1083,0,962.8,44.2,10.394,11,,
2019,1,8,11,0,41.1,42,1.7,1.2,162,938,934,1096,0,962.1,28.4,7.893,5,,
2019,1,8,12,0,41.7,88,3.7,1.4,200,861,823,1024,0,961.4,13.1,6.022,17,,
2019,1,8,13,0,41.9,94,11.2,1.7,314,607,524,838,0,960.8,44.9,1.964,31,,
2019,1,8,14,0,41.9,98,33.2,1.9,402,149,115,517,0,960.5,40.4,2.996,44,,
